simulation_id,sample_index,input_sha256,instance_position,repetition,algorithm,algorithm_identity,implementation_revision,order_in_pair,wall_clock_seconds,algorithm_runtime_seconds,status,certificate_status,failure_message,result_sha256,iterations,scenario_evaluations,exact_oracle_calls,complete_oracle_calls,candidate_hits,full_exact_certification_calls,complete_full_exact_certification_calls,first_stage_sha256,objective,worst_loss,worst_scenario,full_exact_certificate,decisions_json,scientific_decision_sha256,row_sha256,replicate_id,seed,item_size,benchmark_instance_id,B_ref,B_used,B_over_B_ref,item_prefix_sha256,scenario_sha256,scaled_retry_count,witness_gated_retry_count,execution_sequence
LA-0934,934,3e99079f343295d1a192f27492c09e07f91cee4dd524309416e4f2fb7aadb9a2,39,2,A0,R3_V2_A0_STANDARD_CCG,A0_PRODUCTION,2,8.620882100018207,7.000931999995373,certified,PASS,,aaaacf62c963f620fafeb4190d8ff57799408771cc55e5c05bef17db55cf4b92,2,200,2,2,unavailable,unavailable,unavailable,62cb9506391033733e0caa2d6839fd42a4148559881c08c6e800a975007a278d,3295622969.3027472,3285658742.5054007,E5C-20261113-022,True,"{""Preservation_1"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""Preservation_2"":{""F"":7820837.236404461,""Q"":0.0,""R"":""R0""},""Preservation_3"":{""F"":604110.97349353,""Q"":0.0,""R"":""R0""},""Standard_1"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""Standard_2"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""Standard_3"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""StorageLoss_1"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""StorageLoss_2"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""StorageLoss_3"":{""F"":0.0,""Q"":0.0,""R"":""R0""}}",25b2b60496774ed19a529fc6d956c884c4eed7f42f65e50571dd2443103e017b,5b46e644ef8ba6956c10bf0e31794e6b06d5d5315b55b15815375bb5a12991c9,E5C-R13,20261113,9,E5C-R13-I9,68948483.2490468,68948483.2490468,1.0,678d887a0b6b5a1f3a35b1127941594b9ab59de09297abb268b73aca44f4fe3c,e1e21f64a473a0ce0d4ec85ee5777f03f54320807c7d07515925cabbff5608c3,0,0,232
LA-0934,934,3e99079f343295d1a192f27492c09e07f91cee4dd524309416e4f2fb7aadb9a2,39,3,A0,R3_V2_A0_STANDARD_CCG,A0_PRODUCTION,1,8.67741649999516,7.05999590002466,certified,PASS,,bf9e2e29d5ef492b1fd8b5bb7de893a7a7e991a386f9fd6dacd9516ac401993e,2,200,2,2,unavailable,unavailable,unavailable,62cb9506391033733e0caa2d6839fd42a4148559881c08c6e800a975007a278d,3295622969.3027472,3285658742.5054007,E5C-20261113-022,True,"{""Preservation_1"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""Preservation_2"":{""F"":7820837.236404461,""Q"":0.0,""R"":""R0""},""Preservation_3"":{""F"":604110.97349353,""Q"":0.0,""R"":""R0""},""Standard_1"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""Standard_2"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""Standard_3"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""StorageLoss_1"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""StorageLoss_2"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""StorageLoss_3"":{""F"":0.0,""Q"":0.0,""R"":""R0""}}",25b2b60496774ed19a529fc6d956c884c4eed7f42f65e50571dd2443103e017b,01ce52bbbc3ac0dec4fc4503e0b5bad3416fb58ebc89c0059985947f7664aab0,E5C-R13,20261113,9,E5C-R13-I9,68948483.2490468,68948483.2490468,1.0,678d887a0b6b5a1f3a35b1127941594b9ab59de09297abb268b73aca44f4fe3c,e1e21f64a473a0ce0d4ec85ee5777f03f54320807c7d07515925cabbff5608c3,0,0,233
LA-0934,934,3e99079f343295d1a192f27492c09e07f91cee4dd524309416e4f2fb7aadb9a2,39,3,A1,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,2,7.081409199978225,7.047477899992373,certified,PASS,,b00f8a34a785cad86d55e36dbbc1a11c877a9a365b01523b70570a1fdd0cac7e,2,202,unavailable,unavailable,0,2,2,62cb9506391033733e0caa2d6839fd42a4148559881c08c6e800a975007a278d,3295622969.3027472,3285658742.5054007,E5C-20261113-022,True,"{""Preservation_1"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""Preservation_2"":{""F"":7820837.236404461,""Q"":0.0,""R"":""R0""},""Preservation_3"":{""F"":604110.97349353,""Q"":0.0,""R"":""R0""},""Standard_1"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""Standard_2"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""Standard_3"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""StorageLoss_1"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""StorageLoss_2"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""StorageLoss_3"":{""F"":0.0,""Q"":0.0,""R"":""R0""}}",25b2b60496774ed19a529fc6d956c884c4eed7f42f65e50571dd2443103e017b,1fa9047eb900b2fa5ab3d7381674e3fde40c00fc33ff4a0c23043d32885a9d43,E5C-R13,20261113,9,E5C-R13-I9,68948483.2490468,68948483.2490468,1.0,678d887a0b6b5a1f3a35b1127941594b9ab59de09297abb268b73aca44f4fe3c,e1e21f64a473a0ce0d4ec85ee5777f03f54320807c7d07515925cabbff5608c3,0,0,234
LA-0938,938,076847df596d6eff65d44a5956999e1640785296725219e3ae7ee004a30c6793,40,1,A1,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,1,3.6830028000404127,3.664617999980692,certified,PASS,,6e328301b2abde0e8de9200c1bd113df1cf10bbf6d6032f534793bff517b8b90,2,202,unavailable,unavailable,0,2,2,d8a11943ea43da0ba1f7aef53ace7b5728f56fa6a908db546549049bae8098e3,1233498401.0230987,1226613601.0022864,E5C-20261114-061,True,"{""Preservation_1"":{""F"":0.0,""Q"":0.0,""R"":""R2""},""Standard_1"":{""F"":14325072.5804578,""Q"":0.0,""R"":""R0""},""StorageLoss_1"":{""F"":142508115.09851554,""Q"":0.0,""R"":""R0""}}",bf9895e34e22adc7e03a197088da694cb62c65a7ad865c9b38012735a874dcd7,0f8e41ae9af1565627d1fc8d3edb7125c80e25337e10c8bd9a7b4ab0e570984d,E5C-R14,20261114,3,E5C-R14-I3,21055340.719093066,21055340.719093066,1.0,88bb9b1058821b5c8c947b89405cbf7049024e059f6bc189d09b4e27608bd55d,ecd18748367bfc7b4df59845d66e7d3c4d8b645cbae5db4c2ee3ea0dc47e0912,0,0,235
LA-0938,938,076847df596d6eff65d44a5956999e1640785296725219e3ae7ee004a30c6793,40,1,A0,R3_V2_A0_STANDARD_CCG,A0_PRODUCTION,2,4.294217299961019,3.605707500013523,certified,PASS,,78b698d1a57aeb1194f3ed8ab56c1bd39c6828656151d8ddb2a5a823ee385977,2,200,2,2,unavailable,unavailable,unavailable,d8a11943ea43da0ba1f7aef53ace7b5728f56fa6a908db546549049bae8098e3,1233498401.0230987,1226613601.0022864,E5C-20261114-061,True,"{""Preservation_1"":{""F"":0.0,""Q"":0.0,""R"":""R2""},""Standard_1"":{""F"":14325072.5804578,""Q"":0.0,""R"":""R0""},""StorageLoss_1"":{""F"":142508115.09851554,""Q"":0.0,""R"":""R0""}}",bf9895e34e22adc7e03a197088da694cb62c65a7ad865c9b38012735a874dcd7,1ceecf18a71e6130682e857035f5e3d5f63009be497e26cd432065ec2219bf50,E5C-R14,20261114,3,E5C-R14-I3,21055340.719093066,21055340.719093066,1.0,88bb9b1058821b5c8c947b89405cbf7049024e059f6bc189d09b4e27608bd55d,ecd18748367bfc7b4df59845d66e7d3c4d8b645cbae5db4c2ee3ea0dc47e0912,0,0,236
LA-0938,938,076847df596d6eff65d44a5956999e1640785296725219e3ae7ee004a30c6793,40,2,A0,R3_V2_A0_STANDARD_CCG,A0_PRODUCTION,1,4.295087799953762,3.6220544999814592,certified,PASS,,a225ce0a2ec0089f35da64ada96785dcd581db77dc27c254b4bae92557109237,2,200,2,2,unavailable,unavailable,unavailable,d8a11943ea43da0ba1f7aef53ace7b5728f56fa6a908db546549049bae8098e3,1233498401.0230987,1226613601.0022864,E5C-20261114-061,True,"{""Preservation_1"":{""F"":0.0,""Q"":0.0,""R"":""R2""},""Standard_1"":{""F"":14325072.5804578,""Q"":0.0,""R"":""R0""},""StorageLoss_1"":{""F"":142508115.09851554,""Q"":0.0,""R"":""R0""}}",bf9895e34e22adc7e03a197088da694cb62c65a7ad865c9b38012735a874dcd7,ef2f94b3fad83139c9fff98e88fb385b55907921339d421f2e506cd9fce2826d,E5C-R14,20261114,3,E5C-R14-I3,21055340.719093066,21055340.719093066,1.0,88bb9b1058821b5c8c947b89405cbf7049024e059f6bc189d09b4e27608bd55d,ecd18748367bfc7b4df59845d66e7d3c4d8b645cbae5db4c2ee3ea0dc47e0912,0,0,237
LA-0938,938,076847df596d6eff65d44a5956999e1640785296725219e3ae7ee004a30c6793,40,2,A1,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,2,3.6647782999789342,3.647019200026989,certified,PASS,,c82f7889e2be969a8df76ac3e84b73bc08ca32dea8ac7d30eccf2dff88841d2b,2,202,unavailable,unavailable,0,2,2,d8a11943ea43da0ba1f7aef53ace7b5728f56fa6a908db546549049bae8098e3,1233498401.0230987,1226613601.0022864,E5C-20261114-061,True,"{""Preservation_1"":{""F"":0.0,""Q"":0.0,""R"":""R2""},""Standard_1"":{""F"":14325072.5804578,""Q"":0.0,""R"":""R0""},""StorageLoss_1"":{""F"":142508115.09851554,""Q"":0.0,""R"":""R0""}}",bf9895e34e22adc7e03a197088da694cb62c65a7ad865c9b38012735a874dcd7,3ade7941bc67273411a8ab7e33edb0ce02b47ce0e2112125accf39e321c85ad6,E5C-R14,20261114,3,E5C-R14-I3,21055340.719093066,21055340.719093066,1.0,88bb9b1058821b5c8c947b89405cbf7049024e059f6bc189d09b4e27608bd55d,ecd18748367bfc7b4df59845d66e7d3c4d8b645cbae5db4c2ee3ea0dc47e0912,0,0,238
LA-0938,938,076847df596d6eff65d44a5956999e1640785296725219e3ae7ee004a30c6793,40,3,A1,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,1,3.7124896000023,3.694634000014048,certified,PASS,,1aeee6e3c610dda1f6aa2b7794d7de78cebda5291abbf8e358b55c1a7f62e672,2,202,unavailable,unavailable,0,2,2,d8a11943ea43da0ba1f7aef53ace7b5728f56fa6a908db546549049bae8098e3,1233498401.0230987,1226613601.0022864,E5C-20261114-061,True,"{""Preservation_1"":{""F"":0.0,""Q"":0.0,""R"":""R2""},""Standard_1"":{""F"":14325072.5804578,""Q"":0.0,""R"":""R0""},""StorageLoss_1"":{""F"":142508115.09851554,""Q"":0.0,""R"":""R0""}}",bf9895e34e22adc7e03a197088da694cb62c65a7ad865c9b38012735a874dcd7,87c06dc7ad9fc811631d74de7132e96b7a8b2807924266a0f5efba7337c1ee02,E5C-R14,20261114,3,E5C-R14-I3,21055340.719093066,21055340.719093066,1.0,88bb9b1058821b5c8c947b89405cbf7049024e059f6bc189d09b4e27608bd55d,ecd18748367bfc7b4df59845d66e7d3c4d8b645cbae5db4c2ee3ea0dc47e0912,0,0,239
LA-0938,938,076847df596d6eff65d44a5956999e1640785296725219e3ae7ee004a30c6793,40,3,A0,R3_V2_A0_STANDARD_CCG,A0_PRODUCTION,2,4.32077270001173,3.628578900010325,certified,PASS,,79f93969ee8e33b6d5ac91c0f94bf55f5a681564722f4576b1c6423939d2e34c,2,200,2,2,unavailable,unavailable,unavailable,d8a11943ea43da0ba1f7aef53ace7b5728f56fa6a908db546549049bae8098e3,1233498401.0230987,1226613601.0022864,E5C-20261114-061,True,"{""Preservation_1"":{""F"":0.0,""Q"":0.0,""R"":""R2""},""Standard_1"":{""F"":14325072.5804578,""Q"":0.0,""R"":""R0""},""StorageLoss_1"":{""F"":142508115.09851554,""Q"":0.0,""R"":""R0""}}",bf9895e34e22adc7e03a197088da694cb62c65a7ad865c9b38012735a874dcd7,0fd9fb1bdf2893ecddcb52e326dceaadc8c6f2a69b86c4c3a01e9e14178801df,E5C-R14,20261114,3,E5C-R14-I3,21055340.719093066,21055340.719093066,1.0,88bb9b1058821b5c8c947b89405cbf7049024e059f6bc189d09b4e27608bd55d,ecd18748367bfc7b4df59845d66e7d3c4d8b645cbae5db4c2ee3ea0dc47e0912,0,0,240
LA-0938,938,076847df596d6eff65d44a5956999e1640785296725219e3ae7ee004a30c6793,41,1,A0,R3_V2_A0_STANDARD_CCG,A0_PRODUCTION,1,6.6007059999974445,5.463003700016998,certified,PASS,,b952ce06a4d2a99bbecedd423d43585ab17d7f85d5a411af979ae7bcc7c89010,2,200,2,2,unavailable,unavailable,unavailable,6b1cf1672376d387a36f3d774808fe2c35bfc5932022e9c5c629119cb8a20659,2503759775.4226546,2489525561.297067,E5C-20261114-061,True,"{""Preservation_1"":{""F"":3997820.109946396,""Q"":0.0,""R"":""R0""},""Preservation_2"":{""F"":0.0,""Q"":0.0,""R"":""R2""},""Standard_1"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""Standard_2"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""StorageLoss_1"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""StorageLoss_2"":{""F"":0.0,""Q"":0.0,""R"":""R0""}}",729bc204f82a9a97c68f4909da3b953e406ba627f390428f51b3d292e6050e20,d016802215ef63e54548b97efa142d8d1a386e9421b05403fdd028f614d6de47,E5C-R14,20261114,6,E5C-R14-I6,43531580.783287875,43531580.783287875,1.0,77b8f317c8401c2b5ea1a7f3474072e903e4204456f1d971bebd815d0dd61704,ecd18748367bfc7b4df59845d66e7d3c4d8b645cbae5db4c2ee3ea0dc47e0912,0,0,241
LA-0938,938,076847df596d6eff65d44a5956999e1640785296725219e3ae7ee004a30c6793,41,1,A1,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,2,5.41034679999575,5.385915899998508,certified,PASS,,3ebba3534e2dbcdb27ddcaf9fcc01fc85cb129a85ff9f12f2b84790617cadaf7,2,202,unavailable,unavailable,0,2,2,6b1cf1672376d387a36f3d774808fe2c35bfc5932022e9c5c629119cb8a20659,2503759775.4226546,2489525561.297067,E5C-20261114-061,True,"{""Preservation_1"":{""F"":3997820.109946396,""Q"":0.0,""R"":""R0""},""Preservation_2"":{""F"":0.0,""Q"":0.0,""R"":""R2""},""Standard_1"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""Standard_2"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""StorageLoss_1"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""StorageLoss_2"":{""F"":0.0,""Q"":0.0,""R"":""R0""}}",729bc204f82a9a97c68f4909da3b953e406ba627f390428f51b3d292e6050e20,aaacf9bd8d4c7a5a97da8a03ce0e1529d24fa3b27604968b87161bfa7b09dfb5,E5C-R14,20261114,6,E5C-R14-I6,43531580.783287875,43531580.783287875,1.0,77b8f317c8401c2b5ea1a7f3474072e903e4204456f1d971bebd815d0dd61704,ecd18748367bfc7b4df59845d66e7d3c4d8b645cbae5db4c2ee3ea0dc47e0912,0,0,242
LA-0938,938,076847df596d6eff65d44a5956999e1640785296725219e3ae7ee004a30c6793,41,2,A1,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,1,5.489978199999314,5.464714600006118,certified,PASS,,9deb229eca10b2d644b2bc09485e4c996b8ea72b457b493523e3687487e1ef41,2,202,unavailable,unavailable,0,2,2,6b1cf1672376d387a36f3d774808fe2c35bfc5932022e9c5c629119cb8a20659,2503759775.4226546,2489525561.297067,E5C-20261114-061,True,"{""Preservation_1"":{""F"":3997820.109946396,""Q"":0.0,""R"":""R0""},""Preservation_2"":{""F"":0.0,""Q"":0.0,""R"":""R2""},""Standard_1"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""Standard_2"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""StorageLoss_1"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""StorageLoss_2"":{""F"":0.0,""Q"":0.0,""R"":""R0""}}",729bc204f82a9a97c68f4909da3b953e406ba627f390428f51b3d292e6050e20,0085f9188b0385f7e99b6a88f3b07523f39780ec81f705c8331361dc6a20f87c,E5C-R14,20261114,6,E5C-R14-I6,43531580.783287875,43531580.783287875,1.0,77b8f317c8401c2b5ea1a7f3474072e903e4204456f1d971bebd815d0dd61704,ecd18748367bfc7b4df59845d66e7d3c4d8b645cbae5db4c2ee3ea0dc47e0912,0,0,243
LA-0938,938,076847df596d6eff65d44a5956999e1640785296725219e3ae7ee004a30c6793,41,2,A0,R3_V2_A0_STANDARD_CCG,A0_PRODUCTION,2,6.508848899975419,5.378519999969285,certified,PASS,,1bb6e4ffbf2dea366fd7390da4c9d9907c98e6a1039b1dfde5c693d00e0d17c0,2,200,2,2,unavailable,unavailable,unavailable,6b1cf1672376d387a36f3d774808fe2c35bfc5932022e9c5c629119cb8a20659,2503759775.4226546,2489525561.297067,E5C-20261114-061,True,"{""Preservation_1"":{""F"":3997820.109946396,""Q"":0.0,""R"":""R0""},""Preservation_2"":{""F"":0.0,""Q"":0.0,""R"":""R2""},""Standard_1"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""Standard_2"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""StorageLoss_1"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""StorageLoss_2"":{""F"":0.0,""Q"":0.0,""R"":""R0""}}",729bc204f82a9a97c68f4909da3b953e406ba627f390428f51b3d292e6050e20,ce9f392d05f520892f672d3d797fa3f37ed9376018f89946441bec594691dd9d,E5C-R14,20261114,6,E5C-R14-I6,43531580.783287875,43531580.783287875,1.0,77b8f317c8401c2b5ea1a7f3474072e903e4204456f1d971bebd815d0dd61704,ecd18748367bfc7b4df59845d66e7d3c4d8b645cbae5db4c2ee3ea0dc47e0912,0,0,244
LA-0938,938,076847df596d6eff65d44a5956999e1640785296725219e3ae7ee004a30c6793,41,3,A0,R3_V2_A0_STANDARD_CCG,A0_PRODUCTION,1,6.63074409996625,5.451093000010587,certified,PASS,,273bfe147944a377c35dfb21d484c17126c5c354e2bcda322b0ae149990b9c9c,2,200,2,2,unavailable,unavailable,unavailable,6b1cf1672376d387a36f3d774808fe2c35bfc5932022e9c5c629119cb8a20659,2503759775.4226546,2489525561.297067,E5C-20261114-061,True,"{""Preservation_1"":{""F"":3997820.109946396,""Q"":0.0,""R"":""R0""},""Preservation_2"":{""F"":0.0,""Q"":0.0,""R"":""R2""},""Standard_1"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""Standard_2"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""StorageLoss_1"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""StorageLoss_2"":{""F"":0.0,""Q"":0.0,""R"":""R0""}}",729bc204f82a9a97c68f4909da3b953e406ba627f390428f51b3d292e6050e20,034cc73c0ba4fcf66f2446c0f5692839615931661072f7d6062671b41a56e952,E5C-R14,20261114,6,E5C-R14-I6,43531580.783287875,43531580.783287875,1.0,77b8f317c8401c2b5ea1a7f3474072e903e4204456f1d971bebd815d0dd61704,ecd18748367bfc7b4df59845d66e7d3c4d8b645cbae5db4c2ee3ea0dc47e0912,0,0,245
LA-0938,938,076847df596d6eff65d44a5956999e1640785296725219e3ae7ee004a30c6793,41,3,A1,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,2,5.441094500012696,5.41477540001506,certified,PASS,,1c13c7010a8ba740229cbfa4381d140bc79515b94ff8ad368cf4d29dd948cf24,2,202,unavailable,unavailable,0,2,2,6b1cf1672376d387a36f3d774808fe2c35bfc5932022e9c5c629119cb8a20659,2503759775.4226546,2489525561.297067,E5C-20261114-061,True,"{""Preservation_1"":{""F"":3997820.109946396,""Q"":0.0,""R"":""R0""},""Preservation_2"":{""F"":0.0,""Q"":0.0,""R"":""R2""},""Standard_1"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""Standard_2"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""StorageLoss_1"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""StorageLoss_2"":{""F"":0.0,""Q"":0.0,""R"":""R0""}}",729bc204f82a9a97c68f4909da3b953e406ba627f390428f51b3d292e6050e20,74ff2ffa5199bca6413f7b0d1cb6b11f44983054395d1af036e81a36e72080af,E5C-R14,20261114,6,E5C-R14-I6,43531580.783287875,43531580.783287875,1.0,77b8f317c8401c2b5ea1a7f3474072e903e4204456f1d971bebd815d0dd61704,ecd18748367bfc7b4df59845d66e7d3c4d8b645cbae5db4c2ee3ea0dc47e0912,0,0,246
LA-0938,938,076847df596d6eff65d44a5956999e1640785296725219e3ae7ee004a30c6793,42,1,A1,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,1,7.160553199995775,7.128288300009444,certified,PASS,,24ef2a2aad6b31906bea8d9845145484e56786d42126e84e27a77d8f35d741c0,2,202,unavailable,unavailable,0,2,2,57abdbd1a0ce035480201c044b5a4608fb42c9fbda530495a551a80bd4b5f8e7,4019491892.128807,3996726085.2400002,E5C-20261114-061,True,"{""Preservation_1"":{""F"":0.0,""Q"":0.0,""R"":""R2""},""Preservation_2"":{""F"":0.0,""Q"":0.0,""R"":""R2""},""Preservation_3"":{""F"":0.0,""Q"":0.0,""R"":""R2""},""Standard_1"":{""F"":0.0,""Q"":0.0,""R"":""R2""},""Standard_2"":{""F"":0.0,""Q"":0.0,""R"":""R2""},""Standard_3"":{""F"":0.0,""Q"":0.0,""R"":""R2""},""StorageLoss_1"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""StorageLoss_2"":{""F"":1041511164.8897982,""Q"":0.0,""R"":""R0""},""StorageLoss_3"":{""F"":0.0,""Q"":0.0,""R"":""R0""}}",bb9cd17346b5b9bd686f68046ce0a0bbbebc33cca6eaea80730367c882ef7ef7,6642f9ea83a2cec3f78573f6c87463ef8277d23141964ec8dfe7c91d8c83d6e3,E5C-R14,20261114,9,E5C-R14-I9,69623201.74004942,69623201.74004942,1.0,449aac41939c90c872c1357c3835e9c24474979ab56cdf6ee8bd9361772e04bf,ecd18748367bfc7b4df59845d66e7d3c4d8b645cbae5db4c2ee3ea0dc47e0912,0,0,247
LA-0938,938,076847df596d6eff65d44a5956999e1640785296725219e3ae7ee004a30c6793,42,1,A0,R3_V2_A0_STANDARD_CCG,A0_PRODUCTION,2,8.628234000003431,7.019307899987325,certified,PASS,,3ae99e3f5a96e5ba37e89b33f60a66b6acdc968dfd6b730220997e85cf445b98,2,200,2,2,unavailable,unavailable,unavailable,57abdbd1a0ce035480201c044b5a4608fb42c9fbda530495a551a80bd4b5f8e7,4019491892.128807,3996726085.2400002,E5C-20261114-061,True,"{""Preservation_1"":{""F"":0.0,""Q"":0.0,""R"":""R2""},""Preservation_2"":{""F"":0.0,""Q"":0.0,""R"":""R2""},""Preservation_3"":{""F"":0.0,""Q"":0.0,""R"":""R2""},""Standard_1"":{""F"":0.0,""Q"":0.0,""R"":""R2""},""Standard_2"":{""F"":0.0,""Q"":0.0,""R"":""R2""},""Standard_3"":{""F"":0.0,""Q"":0.0,""R"":""R2""},""StorageLoss_1"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""StorageLoss_2"":{""F"":1041511164.8897982,""Q"":0.0,""R"":""R0""},""StorageLoss_3"":{""F"":0.0,""Q"":0.0,""R"":""R0""}}",bb9cd17346b5b9bd686f68046ce0a0bbbebc33cca6eaea80730367c882ef7ef7,1d2f14fb600523b766aba04fc18934ee0bd9acecaafb1416dff32c205df315c2,E5C-R14,20261114,9,E5C-R14-I9,69623201.74004942,69623201.74004942,1.0,449aac41939c90c872c1357c3835e9c24474979ab56cdf6ee8bd9361772e04bf,ecd18748367bfc7b4df59845d66e7d3c4d8b645cbae5db4c2ee3ea0dc47e0912,0,0,248
LA-0938,938,076847df596d6eff65d44a5956999e1640785296725219e3ae7ee004a30c6793,42,2,A0,R3_V2_A0_STANDARD_CCG,A0_PRODUCTION,1,8.612267499964219,7.068884099950083,certified,PASS,,e1eeb6a22744472d9e757ef8c5e5eb06a2b87cbca95aba41ccd217a29538d9d5,2,200,2,2,unavailable,unavailable,unavailable,57abdbd1a0ce035480201c044b5a4608fb42c9fbda530495a551a80bd4b5f8e7,4019491892.128807,3996726085.2400002,E5C-20261114-061,True,"{""Preservation_1"":{""F"":0.0,""Q"":0.0,""R"":""R2""},""Preservation_2"":{""F"":0.0,""Q"":0.0,""R"":""R2""},""Preservation_3"":{""F"":0.0,""Q"":0.0,""R"":""R2""},""Standard_1"":{""F"":0.0,""Q"":0.0,""R"":""R2""},""Standard_2"":{""F"":0.0,""Q"":0.0,""R"":""R2""},""Standard_3"":{""F"":0.0,""Q"":0.0,""R"":""R2""},""StorageLoss_1"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""StorageLoss_2"":{""F"":1041511164.8897982,""Q"":0.0,""R"":""R0""},""StorageLoss_3"":{""F"":0.0,""Q"":0.0,""R"":""R0""}}",bb9cd17346b5b9bd686f68046ce0a0bbbebc33cca6eaea80730367c882ef7ef7,ec5c7afdcfc8bb477b9bd5b58072fab0a703000537096a4dd6a7e27b1a21291b,E5C-R14,20261114,9,E5C-R14-I9,69623201.74004942,69623201.74004942,1.0,449aac41939c90c872c1357c3835e9c24474979ab56cdf6ee8bd9361772e04bf,ecd18748367bfc7b4df59845d66e7d3c4d8b645cbae5db4c2ee3ea0dc47e0912,0,0,249
LA-0938,938,076847df596d6eff65d44a5956999e1640785296725219e3ae7ee004a30c6793,42,2,A1,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,2,7.110646100016311,7.0752925999695435,certified,PASS,,06b9c14c3476f22fb53aa822dd04ea26c1814e289d82488234a7daee66d4ef02,2,202,unavailable,unavailable,0,2,2,57abdbd1a0ce035480201c044b5a4608fb42c9fbda530495a551a80bd4b5f8e7,4019491892.128807,3996726085.2400002,E5C-20261114-061,True,"{""Preservation_1"":{""F"":0.0,""Q"":0.0,""R"":""R2""},""Preservation_2"":{""F"":0.0,""Q"":0.0,""R"":""R2""},""Preservation_3"":{""F"":0.0,""Q"":0.0,""R"":""R2""},""Standard_1"":{""F"":0.0,""Q"":0.0,""R"":""R2""},""Standard_2"":{""F"":0.0,""Q"":0.0,""R"":""R2""},""Standard_3"":{""F"":0.0,""Q"":0.0,""R"":""R2""},""StorageLoss_1"":{""F"":0.0,""Q"":0.0,""R"":""R0""},""StorageLoss_2"":{""F"":1041511164.8897982,""Q"":0.0,""R"":""R0""},""StorageLoss_3"":{""F"":0.0,""Q"":0.0,""R"":""R0""}}",bb9cd17346b5b9bd686f68046ce0a0bbbebc33cca6eaea80730367c882ef7ef7,2430f6ec94766dd8760b435b83ba37431d6d0ea97fc2b5ce4510c0e1e6515b9c,E5C-R14,20261114,9,E5C-R14-I9,69623201.74004942,69623201.74004942,1.0,449aac41939c90c872c1357c3835e9c24474979ab56cdf6ee8bd9361772e04bf,ecd18748367bfc7b4df59845d66e7d3c4d8b645cbae5db4c2ee3ea0dc47e0912,0,0,250
