heldout_scenario,simulation_id,sample_index,input_sha256,training_scenario_count,budget,algorithm_identity,implementation_revision,status,certificate_status,iterations,full_exact_certification_calls,result_sha256,failure_type,failure_message,first_stage_sha256,policy_sha256,policy_label,training_T_COST,training_worst_scenario,training_worst_loss,first_stage_cost,Q_Water,F_Water,R_Water,Q_Vaccine,F_Vaccine,R_Vaccine,Q_Crackers,F_Crackers,R_Crackers,row_sha256,full24_source_first_stage_sha256,full24_policy_sha256
h07,LA-0890,890,a923dd4dcfc74d3d775512a114cd0c68d831ada21063a55b288a909c2c62b105,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,6daa91afa0ddcd5898be3ac6adafb100b11b4d67b99d82ff20be7d6a445391ee,,,3547458a722cec0291a6933492d4179f453b5e547b9bc7e0f9c92b68e7066eca,697f5c05090585846a56f71f08308206d2215cf93fe0cdd5fa2be50a30bf6ac5,P1,1236510855.662824,h09,1217372949.8073854,19137905.85543848,19877297.011643942,0.0,NONE,434474.2356407252,0.0,NONE,0.0,0.0,NONE,b91fb0ef46f5ef7df984ad3ece837b76b7a2e836a7fc759c67df88975e1fb21e,c5928d475a804b38823ff9ecf0ee4331a19bcb5b8704b5738b9084a5cb2268ba,14948261c9b34428a5ef562809427c1dae11b58bc7ecf99896f529fdb7a9f950
h07,LA-0921,921,d8451c7b32c1dc3e8114533677b31fc780f2634a99a80ddf70e4272b8c26355d,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,7,2,55ec6bdb8506e0d772d2d9fb81f408d9cb3de80675193df5ad8b60fb8852e5bc,,,3f2e6548d0f7c3ae15dd0eb227e7a84e9390d4a9f8031dcfbfc3954edcbc6cde,f270fedb0c7e7501862cc15a6c03db97bae7c47c0c6af0bb9035a7990f9104fb,P1,1226408538.35541,h09,1207270632.4999716,19137905.85543848,15759511.712314371,0.0,NONE,619483.2213771129,0.0,NONE,0.0,0.0,NONE,20e26c057422701db947339dee618c5eebf991343b7ae4320d4d55b5641acba2,bca8072312a5c7f7204e0fd6dd68857b2eea2b6dc0aa817e3192d9b496955217,f85b3c079a2b4601a0585a6bd38a93bca708919c55efd678a7261adfc17b2a00
h07,LA-0162,162,17d7974661c5e9b889c1fdc7d19b6495fed6dab66ad18cdc4c43ea4157bef527,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,749090f37ff0909e1010349dc31b69d939f8d330c56a976412bbe01ca1c4cda2,,,09c6e86b117f8fd90f1c0855fd9aa6ad0ab068060df9fa975ccd6cb0af71d9c0,37287b56ac0139d7afdd71ce3416e26439fec22f6ceaaabcb7b0127b9d091f9d,P4,1213495629.2948854,h09,1211591319.8431528,1904309.451732691,0.0,0.0,NONE,0.0,0.0,NONE,0.0,243986610.95890838,R0,d17b02b3cb994458db3a74d83582f87547cc3d75fd87e8da69c7950480838de6,6a5116083b14d7c47574adb2fc84f240e7002a7f11767da8b974742c18748698,f4cc1526befe3c4e13f2be485bdefc0bab78937b8bb2c48e511af49bc8e46da0
h07,LA-0786,786,1174073a28d0c3a2e594e8b47c88e882eba16d3e0d1322847cbf623cbfca3d1b,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,d03649a99b12f1bfc17b2aab2cc9b399975fb45d782f7301fcfa50f9668330f8,,,238164e22fe13bf2f0eb839de444ed4130346043fd543e5278ae1003c08a2bec,9632fe83a7c72488f3a06eb655a5729f2f8a54ee2cc82739ed941d11d40f00dd,P4,1177058567.6564925,h09,1171501104.8884242,5557462.768068279,0.0,19836655.36556331,R0,0.0,0.0,NONE,0.0,366871207.09315467,R0,077322a4288323eb4da38be508e00c7fd7085e8d76546db5efc5b3ba7117d9b4,84b056478ae9bf945667a5941b6aebde154d62dca91bdf570df98118a6c23f33,8d525e44016c4870c23d07a186a8e4883a7afc9cfe763fda40393576e69304bc
h07,LA-0862,862,1c4582bc1dfe30339b657dd77bde26401a840d7b9e14e11ca62b5a7daa755775,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,fa1c5d5362ae8ff18703858c8eef06fa5f92bf97b92b16767f116807cfbc33d7,,,7a25a63c412745160aa4aa46b911fe1475a162f4a72666a79f6b9edc56e2d398,02070b5457057c34029769435b3d63ee4e905c4e10dbb1763e827c84cae367bb,P4,1230428497.6722949,h09,1220184020.5056984,10244477.166596336,0.0,25281244.99071838,R0,0.0,0.0,NONE,0.0,121492365.19181545,R0,d77a2e70e689e808fd90d14bbb220ad30d00025383f3e2b343a8f4107447af66,6348e9df929cf8b8e5880130ae873ce75f96acf66418b5793c8e0fe3304dcca7,8134fd2fca39adf4c8770f1383c769635876c5c1d2a8a8cf35ab06a436f0b359
h07,LA-0121,121,e09b25a104a5b5737a982329f643abe6a52b268e29f7b3b8ee4ba27e2e2804a2,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,4a3a32d37a109581c0252887cb5c76b4cbc6f2a3d76bf2c83b59f7ca16344838,,,492f9344184cd560262522d784391735dfa58496fe0c84a96a1bf850c19f7059,ab781aaa2c35bc14c8ebb90cd0e74ab18365f9d326ae59746b373f1301c0215e,P4,1202465282.961027,h09,1201320746.7862937,1144536.1747331948,0.0,0.0,NONE,0.0,1616875.3005582804,R0,0.0,0.0,NONE,e780ccb3b817f02591ea1055ff41be4778f80806cd26e49237877b9897c632bf,321f5c62389aa2e2f51453216f184240441be4aad1bb161d39750bbe32bcf270,7b08b51b6fdf71dd3d847aaa08ba159fdf725566ad6dcf6e822c6ecbbc92b5c5
h07,LA-0051,51,d77f3bce26b0e3330ae0a4a5c88c1048624bc0c3991e65d6872d2d0ba4466cd8,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,6,2,f8997482fadfe8225d9fe9a2f32ed1288efb93c560b327e2479fa4e3404c2174,,,1ab68239f63a706bc25ff75d2231b1cd33891290922b345e6df16b3d07281e39,5ae7e074fa42fe9b5bc4b40c1885cd1ab8bd08181217d560f344e1840db099f4,P1,1223002661.7088614,h09,1203864755.8534229,19137905.85543848,14730696.088928668,0.0,NONE,665707.1308712112,0.0,NONE,0.0,0.0,NONE,a691953146527eee03d98741135a4ea0901a0282d29a14cac5f381fcc0614411,18882dae46b14288a116487805ade615bd320501616cc9a8eb7244327e75b010,8e83aaa666f04505e1d2550e3d0a428357c3726187c3b8c0ac92764b211d9e03
h07,LA-0479,479,14b6d5511703b10299839ebd90facf85e476c9ebfb75c9f005d549f7e411618a,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,7d878eca080084fe47b0348529f8d4380c5250dbd6b08f59a6c32c3e7ffd5b69,,,ed0d1c1c3f3f150205e313476ee674a91b247131d5f56564a5ac3d7ff43e583f,0fa7d95de703647fdfeaae6c4788af5dd2b8f5d5292f0f385ea34e40ad483d6e,P4,1228986963.2024364,h09,1226647151.8150616,2339811.3873749413,0.0,29980839.619456746,R0,0.0,0.0,NONE,0.0,155162080.31718072,R0,b3b0ad67f247bbc00beebfccca8449dc60fd9a3001cbe10613a3ad47f91122ea,69a624db60ed82bae1d7b29164bdd39ea1d28092ae232c0c9faf7c40443928a3,df91947d00427b077b97cb78979e6d49fcf24a7e8e03ef57095c1e3690ad0249
h07,LA-0842,842,466c5fdd8cbfea6918620048fa7f1f9789c57c69c8a9622cf593d5e3d2c29739,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,6d13b61eb4cc520f1bcf44c50316cff6bf45ec1e2da57e1fa298649ba4ef1a13,,,c4863af8b18565984ee5a6e41fefa289badaea7dbd5ccc69ac47d48144b8a125,94a227c43af23bfa077d73184a724761ef0c2c0defae2454cd79dd41802fd05c,P4,1205964331.3658745,h09,1201736222.7302876,4228108.635587054,0.0,0.0,NONE,0.0,0.0,NONE,0.0,230599286.2700812,R0,463e3c13273abca0d135fb612675afe77a0a0dfc61772c150c0b62fcd5f96def,7730394e6a061f69f2fa6f21751b725ac838f0686e16207bd45bc26b64a5663e,dddc62ece7ea4c40b84a1f110442b60c27d9d51a0aa18a9f97f95f5022595b55
h07,LA-0289,289,fa2f1df2a5a81adf302bb6baff73cd4c0130b16333573323ae44149beefce25b,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,62648da1d0933ada7c5fbd1b6ece4b39806ad9c6357dcb3a15e40355805ad5af,,,344cbaae91da51521319e73b688e2185529f5a3e6ab99a3621c056679f0de50c,81e43d1c3929b22d48c1fae5192dce787fce148664ea33ce3b0fdadca992318f,P4,1217113987.203449,h09,1215503656.3331108,1610330.8703381014,0.0,14902067.833755491,R0,0.0,0.0,NONE,0.0,122505459.94622238,R0,b75aabd96f5af9797a44dcf8d60867ea256e90a6229be009f049feea435b506c,f345be71ac36fbd319119bba16ef9baab8ab2a358f42b351f3a1ca042e0a258f,01cf32c2f8324a26fc49439d1665988fd32bba13b066fa57eb40996fa2b29b54
h07,LA-0648,648,11c1b64f15bc6da32ddaf8da712da6024392b6c8099fcdbec7dd43ca9c10688b,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,fa4198de4635daf42c839fccb98f06e74eb2969787881bb5194ae6ec5dad8cca,,,af3fb02b6ee26daf43fb78385fbe6c51d5772c0b50decdf84eeb76b61ca173e9,1ef0e32be77565bfa8c27a19c3f0c5ba13941cfdd50835c8073e8edcfff5af63,P4,1227318467.49491,h09,1223299622.115914,4018845.3789958963,0.0,0.0,NONE,0.0,0.0,NONE,0.0,174416154.0676397,R1,4ad8d211ab7b6a0cbf0dcba90c72b53b815321c98de33f291a93601694530110,bbd34c3a34f0da916c5b7f7c2097c6194fc99a5bd8a8245b0fbd6b7e368e88dd,9bad02394d154ff1bfbc41021ed26caaa4e510c5fd7b84413feb3790bdee321b
h07,LA-0006,6,de42add8841adf6cdadffe7a2c3028d510ddac8675da732fcd463e1eae700250,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,b3a9ab03d744b70f57bc2763824b963185ccd67360063b5459d62c3a908d576b,,,5cc347a402dc860281b3ff69cf7ca67448e9217a7d8b4832f629b0fe822d7fc1,ea6b242348df5dc47e06d9ceac772dcf6c91304c089a01b45456e106b071b8cf,P4,1228010902.1554124,h09,1220421369.0754495,7589533.079963017,0.0,0.0,NONE,0.0,0.0,NONE,0.0,138001015.2037785,R2,956d2cc88d1e69860e60cdb2df1409c9dcf3c3bf28d30069caf35c23eb131eb5,08bc1fd84ddb1bc731209a12396938a59f923d50a1a9dff3d2fed5934280d737,f5a319696fade7c933b7e16a2da37b5784405effc96ed18b6d185d52fe05daf4
h07,LA-0785,785,8e346a58426a8b8791a228ec082f2a836b5daa0cd6764def52ffff7e66d3e4e4,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,eebc08c130fa405dec15f2518addddbc50874c4ee3f66aa47b3a29be76ebab97,,,50d16fb3f3c895b398788cb1d7b1d7eae556bbb61bbc471baa04ca0d9504e9c5,241b0e30a3c5550db6632070a57555ea9b0dbf9472d2c49abd3cf66788bcc20b,P4,1227241566.9455297,h09,1226042159.3166077,1199407.6289220576,0.0,0.0,NONE,0.0,2732725.75251749,R0,0.0,0.0,NONE,71e31c62058cb5ca1186d59a5560091c06f93f1b12fdf17cc7d6c27f1bc6f764,b20ed3049c10d5e9612bf73a043733276b7fa56c75d61b72c30b1a23a98ffdbe,b4513b4a674ff9a7fbb40fe5c1f75669da5602898137017a6430643460c5e484
h07,LA-0747,747,9f8a2564a65cb50a9ca783a1d129e44731a1bd896d0cb67bc8564b22c69e6ab5,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,565f9daf8f1cc679d7d4a980291873e425245b26dce2f8364e5c5bee844ee574,,,9dc791d9dd154fe831f324ac17f1a62e3876af4db52944d9f83685ca764ee957,5fd99a0f2bb65b27ebaaea26ad6a03bcb6fdc689d88616b991164f5ed942cbcf,P4,1194349093.6356745,h09,1185935980.307348,8413113.328326488,0.0,0.0,NONE,0.0,0.0,NONE,0.0,271365227.51417464,R0,16b28bdebdcf59c5369d995364a646f39bbffe3194cada76dd345b66b5962485,3ffa9d21357a1913f33fff785e6c2cb3e92bfdcaa5ec3dd8bf4877d6e58d62b9,039506d8428a67dde3f506422f3e4f7e488f89297c8cc7c7db1a641ebae5575a
h07,LA-0528,528,6be2fb705b657f16b0d243c4d71dd16622e5b8779b782f6910b99be278e7ef27,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,7,2,fdf6601defca99f2f7936fb2c7344f4ad6411aa7925fede04a726b52bcfaada5,,,d1a6d6a6c9c324d163d33de346526b5caf2c10763d0b16b87f7568f2d9b5c9f0,b742e84ed852d23c5fe4eaf46a331823b4b2f16912ca89e58fb5131ad72cf881,P1,1221788872.962194,h09,1202650967.1067555,19137905.85543844,14395773.838575201,0.0,NONE,680754.9348080802,0.0,NONE,0.0,0.0,NONE,4a44e9b5a60d307ae80c5f3ce6af1b4c5307ebfaafabc9f259cf4195ed9bc6bc,75aabaa63b9225d5ddcecf5ac47aee2b8c1ae496489bf5acd19bdd36335130a2,6c65114376784276ae5a30b51d7723bb1664522947257c702bde9cbf9a1fa447
h07,LA-0584,584,556c45d9728bc708d48ca90ab05bcc9fc0894a145ce274429533fd65d664d455,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,a8836865fde78bbeca4e743976cd586f7f9117843e45e63ec833139ee9fb95c4,,,cb711d4ffe82489e644c9d48e8851de92820cca3b74dffcd619482216af18426,ecbd8c53ea8f64db77e16183918c6733ef7cc777ee8b8799df52178576646a56,P4,1228304756.3934624,h09,1219752587.4170883,8552168.976374112,0.0,18535396.971837226,R0,0.0,545673.828099381,R0,0.0,18146668.66082189,R0,89f5e373e920eba243c2578957ec93604952fdc55ca862ff635e76cad6c11112,30bf65d3fdbe5b8cfc6e62941517a11cac89b0fb5f256c4e25a9cdcdb8aa0e8b,ecbd8c53ea8f64db77e16183918c6733ef7cc777ee8b8799df52178576646a56
h07,LA-0488,488,a1c8e52d0d582b81669d0fc62ef43207af83301f2a7d6efff05cf8d29b3f7c05,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,535f921ce60aac213b6c6486a401d55647bed43ad661019da38c04e5588aa02d,,,e0916e8430512ec8d59d8ecd6f52626cacec4ada77e6fc971adb3b21c33d5cf6,329a5a0239875e542df8b2d43aaece04b922b538949659290550db4bac2ba63d,P4,1211411541.8980565,h09,1201062129.1423051,10349412.755751366,0.0,0.0,NONE,0.0,2222778.2330648643,R1,0.0,0.0,NONE,a0ac5ae978435513fadf51dc38b6501ae210fe5acfe459ae9191d30eb0f2dda4,f322d52196229afee75d32e2741af3146746b7d670b2ec9f61d59014ec2ef743,2eb6b79a15a28f74d223c79df226df9b95c00e74c9a4c5de9e9858fe04796a03
h07,LA-0170,170,e20bc3fe56ecbfa50edae2fdc3bb38c9a5ba56e6bd20d5bb830aff856918c573,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,6,2,ae4da464e26f7ab671fdf9ba779f3b8e1e2cc4a65f8d6c82c1899918dcba5be2,,,8b01c944fa48aeaf729f2aeb5fd49902941c64068b38ee9b4a2189f5736fbf10,9d0f496e02fb2f1e410a16c25b742e775be0fb225de2ecb9192f63af42ab00c4,P1,1228626321.657972,h09,1209488415.8025336,19137905.85543848,16510375.98286994,0.0,NONE,585747.4563910667,0.0,NONE,0.0,0.0,NONE,a7772a0c16d182650397e17d68f140d91c16f167954346309a6d2c470dcd7c29,c97fe7b098c57df76197f548f82d313d639625926eecdd918a16b217a304a90f,b8dcec8ed16e4a1273fee9386f86f12d057314f5ad1c5dbd7b49972c574ece54
h07,LA-0771,771,1af97d7121e738bd7118f9315c5bc017b1b0c78ae8702859b8f0c2362c18ca0a,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,68196093d22eb29b95585e5ed0ee9accdcbe7a4272a467252fd02d22df4a3c97,,,89a09eddb1bfc5395047ab72cbe3ce702514628adac5fa65cc3ccd319abb7870,79c11164ab8dc26236368f49645400d83d01b62d3f212a49f948fd5d504590b7,P4,1221597252.8364685,h09,1212874452.9038432,8722799.932625193,0.0,0.0,NONE,0.0,0.0,NONE,0.0,180685423.39662766,R2,35d47608e0a5cba831e283c7b8ef244e11260b8ce5bb5de618ffe8c923d30195,3650ac1c004988b83cc297e0ce650cf34b2726dc77b908fca6d589662c63bba8,726ce1b9b8524d3cd284a69dd9314b8344828fd330419c68d43f834b65c17d06
h07,LA-0365,365,03571409f530a57950103a16cc3d0f31cfa9635ee41d994996c4ed270bbb4e53,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,1835786113512ae6128e5ebb610c5b851ed2f25c76497347b38dbc95d4a1b42b,,,be71e9c7769a0cb72e1f05c70122c70bafdc5bffa7aec28f513b5cd11e3ed9c8,211f69c47dcae72274c9fac6f06ea090a52275c3247aa7f6c77812a5da17a91d,P4,1228080038.687993,h09,1225346633.7239008,2733404.964092239,0.0,20517892.12210975,R0,0.0,0.0,NONE,0.0,110960636.14153771,R0,ff48ef286b21908ebc36fa51a0af6cbabb1905b1ac1cb7e1c701ff7c83037252,a71791bdcebac2cd8e4e9c69baaeccbd305745ca5124fd78a76434d44bcc3643,d44c1868778e2d96014e1c8cd656bc61fce0a75b182ec8a198b93892dca4ce52
h07,LA-0286,286,6baaa33555436c6ac3e813258e2307c08f082445ff5442dc255c0053c1af1067,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,bacce473f458d51954e9ad9aba78c5dcc0e5eff86f7976a909082c6ff4bf40c1,,,b1f002ac5d0e163fc34014fef7740188464d60f5dce38102155c82cce3903f5b,6833bc481f7b4fe33aebf510d706663386a3421e495d08263a78bb12cc39cd81,P4,1234356415.7156703,h09,1230409211.5748076,3947204.140862816,0.0,24516035.523272324,R0,0.0,0.0,NONE,0.0,93115613.21594958,R0,d9e87d96de48ee83f53e03c6ed3f8af63fc416611fd2aef356fa28de5cb7a8e4,f9619e39675b67e3d7bfba96ea915c8fef641d3de903244f862593bd3df02358,bfb527599c0a9b400918971734613328479a63b07e99c4e328c6b6adbb16cc6f
h07,LA-0110,110,e0c60e18b84e8530fd9ebcb77c830bd52d2e93b2ec786cdc9de3605c81a91c31,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,7,2,7f29521b0dc1547450e9368d59bf77d04b0eac4330f44cb585c736525b423d74,,,08d8d8cfe8f5e45f6e582380f4ab11be846446c4fa2a048d80b9876c8025973a,dcb512f42df366d58c7abda63b5530b362246247dcf129ff27b8bf2541004557,P1,1227635687.4859333,h09,1208497781.6304948,19137905.85543848,16166323.929588297,0.0,NONE,601205.4554830837,0.0,NONE,0.0,0.0,NONE,9b5912b2a6a3d55945f04bd8e83feed9c3b7f9676306478b3284974377912bd4,290b9a1a25c41c01c2203fabad1797b411b0ce2624c24290497399005b11f2c5,d1fd024b6d869f6a7b2e7c9fc9ddb327cddfb501a6e02037504277284d95b83a
h07,LA-0292,292,03acbdeb07372f2727b8a1dbbee7a33c46f61c79455f3e6bf5ea11b9b50aa908,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,27792e5bebe5c42f756e2a8ddf3bdec1652bef3695c30a08a560f25ea0a0fff5,,,f2b677165247cef186fe92263013cc1f1ec213e04316af8de8735566f3087c0c,1ad6ca3f1ca2513adf3bf48c77efbd98ca1b2884c48aeaaf193338c7e303e8ed,P1,1227475329.853421,h09,1208337423.9979825,19137905.85543848,16111974.83712912,0.0,NONE,603647.3191890918,0.0,NONE,0.0,0.0,NONE,22dbbb8d8a5579f2a3bb3d28f9d5aecc09e13187f0368ff233887f54c524cd71,932d5261be7453e3c7b2810bcbab67ee4d7725f4ed72b97e6563bcf78dc6cc28,e9dae6acf96a5b67177fb2e0a2b81e22e8de850c0b5f3b8df97c04eee756cc7d
h07,LA-0437,437,add61a82d144be4e264312ecc7aa29cea6b9324261682313f492c4ab4fb974d8,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,99247e8e9dbb97de160ab9a334aedbe5a21d3bd8801e6025a9b76f3df157831e,,,cca3bb71b33bd97d16b532c65c6a41fda0c0ff28f45676828f03c2af41acc914,1a6f379f77254a05b5d4878930e74e5f647e023bc8f010f5963664474b0e6c0d,P4,1182197621.075134,h09,1177082436.207049,5115184.868085073,0.0,34617641.201799534,R0,0.0,4004511.625075189,R0,0.0,0.0,NONE,caca7dc4a8a6a7ccddb60331e1c175a9b6dab685539edb88f723a1b161f183b6,8bef06d05136cc67ad1fec7ce6d52c110b025e186ee40d7829e21413b9a3e3b7,3028ea46bc661bbfda19bde8867b2e5366312867683a5a015cd4d5bf287869e6
h07,LA-0514,514,b386b7e1efa4629cc5a5e664f03f1ee969ab94cf6e105ab01f57c5f06cd21d73,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,6537033434c0a4bdbb427202c8f8867b77afe73a1c4d02f1bb70037173984278,,,5becf84ea6ae3cf87b3517f958dbe03497d412098f05ff9f85298badd47e3915,a94f940a22d5f223f25b8096c76aead287f31bcb18cae63e472ae0115fb3cee2,P4,1141915291.4121783,h09,1140282501.1653051,1632790.246873226,0.0,12771534.344663842,R0,0.0,0.0,NONE,0.0,351326915.5973304,R0,7ea3483e0575ff02140ebb55413b8581b94909c7e934bcbe5832577c9ec51896,4cf7f7b07f7a73df800d626b766858014b91e4a6a0762ab7bbd4b4fc69e60e3d,14fca7868dd5cae86949c384ef8147bd319aa19d5748b137a1357a57dd941dca
h07,LA-0633,633,633a6a723b977918919fa56852b0aba2c042d2f3438fff7b6bd1d9fbb3cf24a0,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,6,2,40d19cfe6c48a0a9d69c8c67f27e32d1b3106f1dadd03223b505f2a3d52e39bc,,,bdc21f77b329c44e074c0960a4bc745dc6b2bdcdaa97814782dcfcd89639f8ee,931d50931512dc9a48fa5ca5c434e4b889280048021fca15c0f858130502db2b,P1,1219943975.937116,h09,1200806070.0816774,19137905.85543848,13914901.397747755,0.0,NONE,702360.1706518629,0.0,NONE,0.0,0.0,NONE,4d7a525fc21a2267d00c7be3ce7d6f9df8bb14b2d59da30535f46e30e7b02b96,1124c2bb5c69f6a1ae9ba1bf5a94152c789e13c457f548461104cbc5b86082f6,6cacbdfcbed9aeaf4a206a37d50642b47ab2eecab66ce12e3e3c83941b479cb7
h07,LA-0799,799,2b823709ce852b2d6e351887370c0475a4e8be187eeb3c861d58db177f62805a,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,26615ee6ca573816b18d34f2dfac93cd22a85e896f82a60b5e787184b450a756,,,a0c1ecc095744820087c9ef7a1fb0f7782922d20e8f8af77f475a73020096fc3,fc49b988cec45eb522f47be74bc4fe54c9d7492e0e823d082c55794315a32367,P4,1213742374.6864603,h09,1205872164.1023028,7870210.584157551,0.0,19690894.939454768,R0,0.0,0.0,NONE,0.0,178901524.31960437,R0,040fecede99fe013f21cdb6f8191c63ed5e9f702b146f47fe732f5b73bf077fc,64bd5c41a509b5cc85d7ccb19a84a516961c892d70edff618a90b9d4b8ed065b,bb05e6294974ef3a14fe0192d73b15fa12669f3f8583d65e5eff7488419d2750
h07,LA-0577,577,0c33b9f7b2f39324b95707b25eb2e07af1ba08cb92c0be0bab15e3a2ae1e62d9,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,5edc3887cccc1722c16c53ba5247afb329ce3ec7340045ee9df281f05875b8dc,,,e1d8c5118a8c696f6e0b6d8e8799c690f0e3b2a63a10e1fddbe2285a6e03bae4,9df61e7e8919ec3b2a68fa7ac523898bcc860699e488a340d66ca2f0e3252fba,P4,1220405769.6559544,h09,1212986814.3455477,7418955.310406781,0.0,423705.97720952804,R0,0.0,1342547.9951354868,R0,0.0,0.0,NONE,cb27cbc25070b5b2bf4118554df08e1cd35a6a9ac388e3f6f4b37adcd9f6160b,2af0a133c20ea2631b1447544ddbc1ea9dc9c21a968444bde6268ae1e168049f,452053188d42d6975e5530a49b4895a9759ef6f632f0a81128d3155f799fc4c6
