simulation_id,sample_index,simulation_seed,rho_Q1,rho_Q2,rho_Q3,rho_Q4,rho_Q5,rho_F1,rho_F2,rho_F3,rho_F4,rho_F5,eta_1,eta_2,phi,psi,c_R1_ratio,c_R2_ratio,input_sha256
LA-0141,141,20260903,0.8210561342665579,0.7216338293977649,0.7181599935423233,0.5224072274574184,0.43740225786177384,0.9159125215232322,0.7828616913202162,0.6761031500931292,0.5883896213670591,0.5879647236870639,0.48325150203966555,0.8006152848553798,0.43054302523931737,0.9456930506391119,0.11373250646261084,0.47841255642057434,c190377fd263d9d2c3b5a497906a09304bdf784fbab8de4fc3061d36f781991d
LA-0142,142,20260903,0.8819981940321642,0.8762024319067901,0.8589998762948525,0.7756999231428728,0.6427839062240684,0.8405932963406975,0.8296303373654033,0.8275961492355315,0.7703969885978346,0.7307231384837758,0.262127210615327,0.8329828031323215,0.008355664691631733,1.0267956835318457,0.03525132134059572,0.45469793798076896,0a02aed634c7110f31eba62b260cc250260ad14398df08c44b842077ff8a3312
LA-0143,143,20260903,0.869963596052248,0.8030600768543005,0.7693720220310412,0.7437991669338481,0.5084825948392928,0.9717166659692149,0.9476655709847535,0.8978200657348554,0.8378814087755078,0.7083321303258996,0.4564099060537607,0.7218513257309094,0.1662123110730586,1.3017263855519654,0.24158376631961376,0.3085089827486545,3ccf529ea0bd28947c797972a381e51d779f0f26825b72909923b36a2b8f0e4b
LA-0144,144,20260903,0.8269567116246923,0.7904442087086545,0.6070860050574698,0.5377743574855454,0.47785490127048147,0.7812640135609439,0.7178117674030784,0.6996187261665583,0.6927519327816936,0.6902486628472279,0.4501102765076799,0.5671221892285603,0.16660436204287227,1.0102013059873063,0.2850589848540015,0.4308611606874998,9079e5fe82b1645513ec3070f0e833cc0b367949c4c0c614f7d52c80b87709ab
LA-0145,145,20260903,0.8337469438689963,0.7344843578955613,0.6863979572219936,0.5589242782909932,0.5200514865108778,0.929163556151998,0.9112631610346725,0.9054009146820114,0.8664136838736652,0.8235528844847453,0.33735797511580545,0.5879603941747674,0.37722043181046466,0.7896975726787852,0.0800966173351962,0.2423956060226078,48d93c2d7a022271bd3a828c93f4edea50a4971ca346ffa3fdaf294c558926e2
LA-0146,146,20260903,0.8084584683929107,0.7997772440488777,0.7494991044219729,0.6951434919651176,0.6748215133327007,0.7061505930497812,0.6058621192214179,0.5803675737669939,0.5009145021673933,0.49174346055254414,0.24438155585203225,0.7914084747398555,0.09464543987606534,0.5996846838258504,0.10858520078721302,0.5381915558440343,9fc956653a31aec1282b742c24601978481a47163bd9f378ea475db8dbcb6ec0
LA-0147,147,20260903,0.9488546954863499,0.9138608498567201,0.7290233192262231,0.7031476154605353,0.6992647102748537,0.7634648216579921,0.7171647328291063,0.69672443922512,0.6402920720354296,0.43189040903969556,0.3870492500548477,0.884456445404217,0.3201745232705169,1.4165100094041505,0.2060234340425893,0.5596624377548026,4957ecd7a5b1e3e78350f8920ef8c1313ad193aade70e0a1411a60095c8e4f1f
LA-0148,148,20260903,0.879866594433778,0.7017541182028358,0.6731588935488051,0.6480149646165212,0.5046415895530527,0.9128283098671156,0.8672069459799957,0.858668029074785,0.8420313727751388,0.7770582432248417,0.05591599509288373,0.4695359446158535,0.4948772633961339,1.3230812760205821,0.020611356015534925,0.45254055164375706,7151e912cd4a11e3ecf51701a50a70afb496f08ac17c31ec24434fead2eac7fd
LA-0149,149,20260903,0.8066874597466381,0.7950161325020438,0.6094117058913259,0.5667531257614452,0.4461415383798394,0.9777846683287521,0.9444438279666175,0.9102907297237532,0.7379207227561153,0.7191225229287648,0.4495922475739162,0.799130804655303,0.47717951777069556,1.2033597746510933,0.042200828241679415,0.20757551715183056,3191c1fb0ab074cb6835832ca5798d4e1f0f4d0b8aa3383dd32f2cfaa08942de
LA-0150,150,20260903,0.8018791623978695,0.7349694290733172,0.6119436062128798,0.5840065980117656,0.5637112675838021,0.8448394389960461,0.8090386073290516,0.5078386354832204,0.4941020759902483,0.36874780685410796,0.4646497410890261,0.627538490215532,0.17808169815709976,1.0250234997091539,0.04939172522285505,0.46321447221281675,57e4ffc89d313dbacf36d4c5948ba60e18d918df4f9d44ec547bfd96ad560683
LA-0151,151,20260903,0.8176067743318386,0.7774169038090291,0.654975555382488,0.6224230644987058,0.5145498532878224,0.8405408313605054,0.8357674525007257,0.5552508995746314,0.47107105738289407,0.3102232762782436,0.18490010453786798,0.5239025985276966,0.09701933726135228,0.7909082971072501,0.25412190471670315,0.43854516631658635,ae26106cc1d3fb1fef79b55166ed3410fe388b2aba94748bc9fc596a74275a88
LA-0152,152,20260903,0.8828235356748898,0.8594967632545949,0.8465843267018733,0.7604243380207936,0.6078140184576679,0.766425438918079,0.6902698455778197,0.5725491703368952,0.56624848748572,0.4931127609215746,0.4232916637533537,0.8833549497187219,0.000752222693759457,1.3602335079339762,0.18621018476635712,0.4949602787104015,5eb7ad53744eea62f3b6cf9739623594810e3eefde14ccb640914b95f60136e0
LA-0153,153,20260903,0.830581619562201,0.7568172345720874,0.7037402056326466,0.6568029742350591,0.6059557580678456,0.8006726317860287,0.6180869611205032,0.5300868544218797,0.5254745682146209,0.47070682988,0.11796361423516512,0.7730612377983986,0.43654424085831134,1.3143555383149947,0.21263615221376925,0.555537022635524,2d9932a34bbbb835b65b028a931d0a9429b078e57196e5e078562229bedf0996
LA-0154,154,20260903,0.9569205466288992,0.9144414905176026,0.8784657797738611,0.6843522886774187,0.49542604512387306,0.8457822842027749,0.7899213538450023,0.7811828605875459,0.7613894140073321,0.75984630156201,0.49438066634456074,0.8073394420544406,0.40423548510255886,1.4711619341413207,0.17082173026965766,0.2412462821860064,5981ad8affb88f959adca326eb83e0af7dd4423a088a27b5f5768e1cf89564db
LA-0155,155,20260903,0.9699169372260825,0.8551148603817833,0.7222540237900631,0.7054499523963582,0.6847809289059024,0.8933078685917014,0.7295275915688965,0.7150981464254107,0.608001307443027,0.6034012839095384,0.2157344492109191,0.5642691499187407,0.3091074886686835,1.2023486835497597,0.12885301941745236,0.5551553377474898,3fcc4dd2753474d68cd851d15eacac48c7d042ba2135fbd7e11dc71542591490
LA-0156,156,20260903,0.8283203702782816,0.7066518235584711,0.6522936076029132,0.6258878687564795,0.5977653115457596,0.8171418779903863,0.744157274060264,0.5933275648388997,0.5852902240591836,0.5735152589382577,0.4380118709480329,0.5332696642438625,0.10211425374621959,1.0023569568831312,0.06493604255550543,0.5350554556758865,ede0f25f8a6b0fd60df144524ba4d02e2a103ff7991cd5634de5358915c8e124
LA-0157,157,20260903,0.9739841918379287,0.8935614449996268,0.872677531127132,0.8118318331359937,0.6564824051905773,0.7148754205485731,0.6749322342439832,0.5313930466829303,0.47990771176109026,0.4215360759403447,0.17223485524098048,0.5289165589479816,0.32231094888167683,1.3931097243752117,0.2215687497061663,0.3225574224352706,eb13590194231cb222310ab6327794ae2094891636f388dc0ab04527ffa8f25f
LA-0158,158,20260903,0.8408994527743393,0.7469145979440454,0.6313709114876561,0.5468401078255279,0.4038373731828311,0.7623620732195847,0.7038020940198421,0.6501244206233003,0.5250707830401887,0.47741439742546804,0.39717815178689353,0.7035145274926162,0.1795753690820219,0.9977121876460641,0.13678734250523858,0.29063162189411185,c6bd2306267b0f1e89480d80c036f99276c0b35c952949b54d672acc747becdc
LA-0159,159,20260903,0.9292107019406264,0.8812421186653234,0.8034827913069357,0.7415442116515591,0.7252441105368764,0.9739948561431611,0.9250545195289099,0.8737015833738191,0.8446570480411928,0.8249976762259741,0.3163068230578052,0.7303665143184932,0.10168533992619927,1.3632595943498305,0.2687971053160917,0.37054341640828037,4c8693058e00d4e117f1a8fa3857c25422ab10524aaec91de6b0b43e4b441543
LA-0160,160,20260903,0.8730394275908401,0.8280988017066947,0.7500933143132513,0.7236456000435926,0.6709945633669436,0.9284917700036375,0.9210446855095344,0.9047054972763274,0.8598281398478465,0.7955877647046328,0.41333004407168167,0.513732558076073,0.27447504815279705,1.0573691056573888,0.21167022521012158,0.3323653390766619,186f6b0d3f8d1f7d34c64669776d4c85647be2b2932361e1e13bcb2b6825d911
LA-0161,161,20260903,0.9787560326234752,0.9362560508208819,0.6942975235629458,0.6860602324295945,0.6539371837663714,0.8358988327632209,0.8288666849813302,0.6613499861099617,0.566582988679191,0.49998583491101356,0.16514843970904242,0.8572371570188249,0.47438675646763834,1.2308540269792732,0.03125901577452084,0.4005414926316261,c4e9e4b2097005b797ccdf40c9f33dd8383da789d894125b5e3589586824439b
LA-0162,162,20260903,0.8169772703528745,0.7599818498995163,0.6040589181987824,0.563765368370988,0.549375627763826,0.9446380341302496,0.9365493358367609,0.9097220203539842,0.7517892222071141,0.6845534016601056,0.3643222247107223,0.5195423739156745,0.08327971848769031,1.1009568819319702,0.08557240394028715,0.4662229410080587,17d7974661c5e9b889c1fdc7d19b6495fed6dab66ad18cdc4c43ea4157bef527
LA-0163,163,20260903,0.9338715309783606,0.8521914311681171,0.842419741030539,0.7796864361554945,0.6708247794191766,0.8123867189759576,0.6769233827648065,0.6269103815222175,0.45629875987430163,0.4275204554388115,0.16655520316466205,0.40272993145510055,0.16062158608248064,1.3376163357533417,0.2569420078703916,0.3191926817640798,65454389a367164b929229d639a52e01ad167161caec040dc40d00f168009ba1
LA-0164,164,20260903,0.9441531298648469,0.9383013849903084,0.8218613318475418,0.7890946130311927,0.6555086208635214,0.7904651195775371,0.7814374079216477,0.7583869803038668,0.40443114916839185,0.3350941576204828,0.3554509768332218,0.45167492902242845,0.3950064145368764,0.5225387517445311,0.022854578977040334,0.17756855551082118,0d2d3647e67aaad9aeb4df18649d48b7f85ffcbd68339831e75ef9a752b0be74
LA-0165,165,20260903,0.9593435448639869,0.8467308848338426,0.6215777583129559,0.6086987444399997,0.5729952048181024,0.8543583461703511,0.8343479284328429,0.7998885473197871,0.7805186380328226,0.7627915850178628,0.4394592360269495,0.6344878337225819,0.21134038625283563,1.3718752171105026,0.13141521311849108,0.49140261739785474,b369982bfcd100b32c7e7971b2f27fc53e66b7bb3c1582d5fc65e4f26173c3b3
LA-0166,166,20260903,0.9181953902547209,0.9068460112692938,0.8585557795168728,0.7326051899492471,0.6927747167839469,0.7749089586288305,0.6255687900133095,0.552299012036675,0.5102132379658878,0.48223646293460753,0.05014643058273288,0.6131206538504433,0.4417864904949357,0.7111463651779879,0.096139862456231,0.5421495655032501,a63051c7d24b321f17e1ff40c6e3871ef6554189f0db92c472b05cd3483c1cff
LA-0167,167,20260903,0.8003961419733784,0.7929756167107893,0.7523531438846163,0.730122938012125,0.7228844993485343,0.9349758951174582,0.877719299842044,0.8702006968638103,0.8426001719638027,0.7826966588526605,0.1784670108489103,0.4303112524853267,0.354224128219009,0.6175471904848356,0.20206901677573788,0.5819597043852696,d19f682603b56c129a6d6b3454e4916ba494da2cc20f2c5003ab6156fee18d0d
LA-0168,168,20260903,0.9769205032446499,0.8309930300726582,0.7999216598773479,0.7838830123235041,0.7182872610270818,0.9026578588101207,0.7015611354032179,0.5791619991141606,0.518754495605797,0.3282821715160009,0.2958369005255087,0.49646751191880345,0.3876030696468911,0.87187003473934,0.15117347564946587,0.2984385382972199,8fdb26ac985bb5ebdfe0d474dd96d132088387252909a47daf8aa7674c54077b
LA-0169,169,20260903,0.944633712756525,0.9285028852532242,0.7265459357937851,0.5115149022744715,0.5053534115987914,0.8401489795081286,0.8219210992199271,0.6537745438734319,0.6013454265006661,0.5805073277658108,0.4637882840291249,0.741769416507778,0.36508569235762595,0.8777305804642708,0.06904474971226952,0.5794226257059637,b0f2032de2442051dcc2a77a5d1150a6cc6f7c2c5317099a77f5cb39892e418c
LA-0170,170,20260903,0.9769732355140276,0.8985222986068824,0.8787392464192023,0.8066359331914055,0.6299069149479299,0.7511323006505839,0.6644870842091445,0.5706608578666975,0.47494672373755287,0.41479559923938614,0.07146491618461463,0.5856443720962482,0.12360038958241336,1.4668731083320767,0.12391759928330628,0.2654319053447495,e20bc3fe56ecbfa50edae2fdc3bb38c9a5ba56e6bd20d5bb830aff856918c573
LA-0171,171,20260903,0.8356515775465725,0.7105956250555301,0.6398770353548506,0.6319385763425787,0.5267501544464374,0.9672075487406371,0.9313642181881243,0.8821704543473472,0.8630730391297996,0.7798172536385328,0.11097956518922435,0.6213251266840791,0.27876782633865094,0.7863029295583372,0.08469964770924769,0.21138526801060065,3bccbb9d9ce3593b4eb53716980111cf89d90022d8b034df908d48ce2623beca
LA-0172,172,20260903,0.875020709323056,0.7252161772630771,0.6252988292574688,0.5096810481223188,0.4646647715718964,0.8707887532281665,0.8101355125291095,0.8064008656206795,0.8041154471014593,0.755889955880739,0.2604758550043704,0.40989884794285136,0.15638671926702544,0.5772438572053509,0.10192735636624872,0.18679033741002873,84a890bda107c2affe9940ec8a32906871be70610d62d2687f2ad7d0de24af36
LA-0173,173,20260903,0.8476138474936188,0.7352179918666193,0.6067541182864062,0.5551998148294746,0.41815181968826814,0.7719559773803193,0.6757582856455073,0.5818410039327626,0.5136269897999922,0.4573980496747609,0.2679579802640435,0.46557489174877636,0.3648299585737982,0.6789849136592616,0.14551490144447862,0.33832412623459085,3fdce90559a3fa35fc5a790f6b3ef13b885ad9fdec179bd496c9207d1c078563
LA-0174,174,20260903,0.8782028020056648,0.8402057132488913,0.7517700581114062,0.6840467060663332,0.47661889716385686,0.773558019361841,0.6981709556692779,0.6168585991915392,0.6156162079118201,0.5145666933803279,0.18907663187266682,0.5793684216090975,0.3300671809410752,0.9924792663316332,0.11859075234975283,0.550925358862442,4f344505002ff21d8109eed718bb5f8b8002bb30f9d928a87bf9a1d0f7b50adb
LA-0175,175,20260903,0.876546274072429,0.7817122868606359,0.607477948609762,0.5248659515006907,0.439334776444568,0.7834380147178217,0.7517820396193096,0.7161853827160976,0.5795231912306009,0.46572080798797744,0.37883087445883945,0.7252471169153427,0.15208740228008621,1.0603163669308855,0.2794846456796192,0.4277847192800369,a912a0bb463baf4b784ea1818052bd1732b8e8372ae51bc27018c35d799c5f16
LA-0176,176,20260903,0.8987590436903593,0.862057538433163,0.8433225197552898,0.7814749266974845,0.7377242073589266,0.8834462115751011,0.8497663348397011,0.7229465456075777,0.51754199526249,0.4806959414048177,0.18850588973885257,0.5457562967490076,0.13738404098646945,0.7282319029891275,0.050724342040098694,0.22473224270220116,8dda0ef35966165b367315cca6b45e7b0a369af9a2f908b0948dd31a0642bd3c
LA-0177,177,20260903,0.9013597876444879,0.8922676728229355,0.7232828853702906,0.6091090983296545,0.5278055596109024,0.9232235037834454,0.9023250579393681,0.8046358709327671,0.7994502629426262,0.7705484037684278,0.09700870688621241,0.6169508546605788,0.08069223083752436,1.2834666835322057,0.130655021740977,0.34337330546370737,349972c31a9c23bfc9f28b230d0d49461f58a66f02fa1d54a1dfe0c2269dad7d
LA-0178,178,20260903,0.8075704640981954,0.7465756006499747,0.6572929694239977,0.5441730086832552,0.47493509782144194,0.8305781685045005,0.7573596059124352,0.7423054682720531,0.7057754404533109,0.6241542277067316,0.3019557107174263,0.7811966550184255,0.25494132178568024,0.9343589390932932,0.12927043895089196,0.25020063761925654,9e6e4cfc9023c6b94b41acc93c5cc1e9da7543d1d1a5d5bdca4165f0287c210b
LA-0179,179,20260903,0.8842161525323741,0.8256671301224057,0.8227694789900266,0.6604884383470961,0.41539945418766666,0.9239143603895554,0.9207013454561572,0.8628026126822483,0.7545821432647595,0.6943502383954637,0.1915025567424637,0.6925878324996724,0.2267394832248988,0.5255770331025962,0.23965305066044384,0.3806597887784321,1fb4960aa84b46eb37d3c5daaa1d2e544bbc4709d0b898d967690d88b8373469
LA-0180,180,20260903,0.8507744331973027,0.7862351943973813,0.7671259233237497,0.5057595859057836,0.5011852844013126,0.7888092300662584,0.7627587343948474,0.7354907452089174,0.6812802695796227,0.6385795328731692,0.13997082395991634,0.6512336394172329,0.049190818712075035,0.8446550196754448,0.07982892497612287,0.18450179709751083,b145dd9c8cfc5155696db0031bc4064abe43f4293e451bc31c0f9c145adcff92
LA-0181,181,20260903,0.8398771411186368,0.8202281686284489,0.6961829972662454,0.5805245461870666,0.4706011774835235,0.7019439323152084,0.6233588516228528,0.5293049743282123,0.42219993995277305,0.3053157917331705,0.1615699847391334,0.8992834895917758,0.19036687067830893,1.2348158263340263,0.2816531549227013,0.35356392325425773,060d6c34408ab0d9201a98d0b431f21c8baac34b4d031c8897f92b6e83fd3a42
LA-0182,182,20260903,0.8105919334466717,0.7666080652498374,0.750993429787066,0.7120187351250863,0.6766893650512356,0.8610308073916607,0.8147866207388754,0.7982368633528019,0.5868547900020562,0.4632498932916562,0.25925466066252256,0.507293581316861,0.18267180329653349,0.701667138805699,0.09050109565956048,0.2612560918849247,5cfd88baf24039e2769004dece62af8b6dbec8698589dee7c9804a26216af56d
LA-0183,183,20260903,0.9496130434871672,0.9298037432756866,0.8632994283547362,0.7733286060303985,0.7354275859995951,0.8320124947341648,0.8175722372335545,0.8163291183309329,0.8076626492295335,0.7946721821868944,0.38085794846426857,0.689512154750648,0.11355218913599334,0.8707185096959128,0.28277757195319164,0.5990627717317474,e441a7404cab0227668f92769d6fde5120e994cce1bc171452796d3e56b752bb
LA-0184,184,20260903,0.9038010494056906,0.8955735571587535,0.8597893660738025,0.7630169182081701,0.6125728793186295,0.9448328619659002,0.9434912996315548,0.7911803136871294,0.771909033364486,0.7713341097339967,0.1350316053348541,0.7257825918629897,0.21590700360689727,0.9808622547035195,0.05091571337085754,0.1764248032030498,628c0e26c3aaf4ef8acf1fe43c689320c1d9f0b37d9812af2f407c30475de9f5
LA-0185,185,20260903,0.9006381275728548,0.8714325263241804,0.8324698799509562,0.8027355107986716,0.6587679001568676,0.755168021314324,0.6309711468535618,0.502871729126781,0.4655996792286952,0.44934335732950165,0.10257644896538129,0.7007570661085742,0.19388941429313206,1.2094879082191117,0.06175330825400521,0.18398334614721934,9e103addc9ed57efe655316af9bc38b8c92f6c2ab130474d6efe41f82b2f5ef8
LA-0186,186,20260903,0.9015715111837698,0.8929042519527405,0.7011207958298865,0.6285334868058876,0.46404865786788707,0.7785123802411354,0.7338065673802251,0.7090602592453845,0.6826673778972128,0.6451826182403444,0.22116690467907724,0.8732909893517687,0.3284226459486506,0.6871767483960881,0.17340921314452204,0.29387536445353657,ad1879d20a25fa7fb3a6a0748ebcb2db03bb2ffdfd6666f96c0b3d44fc01510f
LA-0187,187,20260903,0.8848727605554865,0.871832878058553,0.8442684408382316,0.7417465961925844,0.6833650179137065,0.9399735039847592,0.9372844830557716,0.9037236641914392,0.8557731613492066,0.8291239792812863,0.44500228601364344,0.8302393001860804,0.036500928192547785,1.446286148215187,0.28621804020922553,0.348381098575845,ebee8966197c6778cdfd3c9b74795a537c827852e85459ac6b6a5f4b809fd5f9
LA-0188,188,20260903,0.9160625003995756,0.838633089928164,0.6813970168422352,0.6404747251917406,0.575318416304035,0.890054113875957,0.6950897846017869,0.5404480127081008,0.4628783030846876,0.4138768146705431,0.4598728817809743,0.7835615819638347,0.42607715752636316,0.6856315758139361,0.12418307553955057,0.22991677879060723,a12874d824774d3f0b261800d9aaf05f0bd46a255c9b46a67182d2e3a86b5523
LA-0189,189,20260903,0.8400342189325091,0.790627178019983,0.7166890716554848,0.6398515176321247,0.6165109880571431,0.8188979056361114,0.7784737688200254,0.7396197520925216,0.6473552988257221,0.615855375680356,0.2479168618798706,0.42051058393820806,0.3405415825858984,1.0697842688754586,0.22853104680267555,0.4863324793270102,540e975fa23e1d9c4323a59e0d826910650ed03b00a52c4a1d1c23a2d8f021c3
LA-0190,190,20260903,0.8601015460449525,0.8451541110908726,0.7552251376572929,0.72396830221699,0.6202438201701226,0.8158006017715367,0.7523904751322265,0.6508652499317787,0.5817316794714215,0.553878390640959,0.26351474222136834,0.760733179535152,0.23901168502749207,1.199935570774917,0.1053451991476533,0.18178143636871347,0473e62cfcac9d4e684fa3a0a59959fb0898aac76cebad5adbbecd86af07a745
LA-0191,191,20260903,0.8215936047240354,0.7125536658473998,0.6331816659258529,0.5274862574703172,0.47589457843476113,0.9192765652105614,0.8785682783323697,0.8622579635844261,0.8344483175808176,0.8310868505926563,0.3348463721934242,0.6566192620852964,0.20900029115192123,0.9182890412491505,0.22034094129969137,0.30580914183899105,04a6cfc381e575596828fde088abd01bbb90a6f8e060f1baf34851f7bff52a71
LA-0192,192,20260903,0.8015763082312825,0.7942589479134723,0.7624811529197653,0.5414488423407031,0.4412445256757151,0.7117282935831126,0.6343762353365257,0.5783801750908036,0.4765356471095259,0.40919414453834446,0.27648869194087683,0.44846118298968063,0.3372954753314319,1.2475559839921824,0.19883813996873315,0.3425060007279367,5c5bdef810f8771fd56289e99baab5fd72dfdf3cf610e4ddcdfbfdfedccf027a
LA-0193,193,20260903,0.9296038927365691,0.7029208617708925,0.671452978442318,0.637157841129486,0.5604041274531091,0.8703368317357072,0.8633292962234667,0.7454697711158914,0.6239295976934813,0.605024374190199,0.08097507990998479,0.7851303028089958,0.1131978686440204,1.3384706037128442,0.15871715721280347,0.524789853679752,dbb94712d2a7aca8ed8533ed1a7a1b023bb5fd47b8e0863a834f8576151b0edf
LA-0194,194,20260903,0.8113202502609813,0.7139037145016426,0.6020320183479938,0.5125995559695342,0.506378578589425,0.7192427968479083,0.6966334329359161,0.681028188014879,0.6431758380944597,0.6014503150720281,0.493417839900959,0.8171444638145285,0.12464406764129163,0.9398391127065655,0.13807311293900254,0.2232674506379654,ee1b34bb796dae0fff09e7d705c3288214fc78f0c947e0371bf56606f70ab6be
LA-0195,195,20260903,0.9279802136092145,0.9171899041966285,0.8641883304289752,0.7521685370276787,0.6053865944811658,0.7927143942258982,0.781009300396763,0.726285832695166,0.6652758344564115,0.519646982647939,0.056910240345880575,0.5035007620405325,0.49949101114727723,0.6049571616407008,0.224046064700364,0.28323052090556244,f2613aced52600c65bc8cdd53750eff7573085e465ad10361232f8fac93ba787
LA-0196,196,20260903,0.968683880762058,0.9254409622040922,0.8760991009462527,0.7993625629846244,0.6257424854965971,0.8708703945527544,0.8503827913438566,0.832390014988119,0.746978158725113,0.7369836887755318,0.2839567675654129,0.5232294551420947,0.05732176368972541,0.7161003670487112,0.04898582722803882,0.22274028299393778,ecca1844ab06c3365026ff85aeaba74e3706fb644552a123e50dd69343dc2045
LA-0197,197,20260903,0.9194970357102826,0.8443977602490044,0.7975507311882857,0.5165492940621482,0.4865863758824731,0.7427653761384752,0.6478111240987653,0.5266951838053915,0.47376049201156645,0.34603352866576165,0.2579224578413201,0.7907636315988744,0.11815151048014914,1.0220808470256002,0.14011325967855306,0.28422703610319255,b3c6834eaa541b9262f7238445c6b1ba82033509df39012d82f2863040ec0ecc
LA-0198,198,20260903,0.84869031394835,0.7613317538316011,0.7309542718426436,0.7104742751914508,0.6888108566031969,0.7291038987429195,0.6780536857223696,0.5594789628190118,0.5162956244799691,0.4608336445001519,0.15530604507822246,0.5219011838312483,0.3968984776374544,0.6810916997574801,0.13357256896738778,0.2542867644670428,28d04d1396e976e176b3ad1ed972b6a74cc27bae42c442017a1ee4600c2bc65c
LA-0199,199,20260903,0.8562759771700279,0.811596735306919,0.7796199549413574,0.7589356670757889,0.7021959037099718,0.8727535362072039,0.6613598170269697,0.5168480114304231,0.41196354226545195,0.33555680253395037,0.39062227014555073,0.7756640396194188,0.042102106208484674,1.0148695829621286,0.27353619808768637,0.3428521652627881,d1c9720b2467c7b41bbb1bad91de73ac79a2817a1a0aec29b42ba803608c2733
LA-0200,200,20260903,0.8279562425186321,0.7802922182328769,0.6462683162440298,0.6392262130580736,0.4491538145840851,0.7322536114760659,0.6490259885778973,0.6397428814510027,0.5934827100038722,0.5099564575026777,0.10742533797438472,0.4882228010746963,0.25285706657449886,0.665026432283689,0.25564541688861464,0.49996608810090937,f2534f7fe860fe08da03ba5287d920a0459e5fbf1e54cb66a0bfbb1664b672a9
LA-0201,201,20260903,0.9072098431529269,0.7294457128902533,0.6588252967413911,0.6112377767205224,0.5977118573487851,0.7226654904970072,0.7054668273960385,0.5141345028530468,0.4448619779965026,0.41242966114517515,0.4717459704036354,0.8672199629153153,0.13912035785543064,1.1415444531966332,0.1932045711893667,0.2709086010967644,8ecfcdba737c4ffbbf85bddf5eec30ec72a3ee53522bd9225c7d7adbd2912825
LA-0202,202,20260903,0.8295506368352906,0.7819468147138006,0.6212114616106194,0.5138143510340762,0.4890688271273788,0.7877619428055759,0.7701043256569663,0.6903823726045646,0.6709581639105311,0.533590495883177,0.39191872280711565,0.6186814114355926,0.32462193530019007,0.5411102137466505,0.22481639474390971,0.2924051227046711,84052096e398a045e260837ad8a1eaba88a7c1f75a94b2ae2b14a6c0b6895cd7
LA-0203,203,20260903,0.8246062640433517,0.767891345993242,0.6738997483099146,0.5823571564422022,0.47386074702989056,0.9150946449729069,0.9015021178282019,0.8693314488763761,0.8578958307101172,0.847855907380507,0.1431281790304035,0.5948328678727308,0.4956110667443548,0.760618435763559,0.17658283860041057,0.4683892496937794,75f52792602025983e1e240022e273feaa2e8955ea59a2b5528dbaf6a94c34b2
LA-0204,204,20260903,0.825102571676412,0.800807824641427,0.6876656312979762,0.6502149703526493,0.5167538215821676,0.7329543320156734,0.6825690206807108,0.6276341060707689,0.6090137512940654,0.46748470721891994,0.08174516798949691,0.6637157905292776,0.08456884298408755,0.6428592948408769,0.04740798400058009,0.35713019754956277,68bacba53fe9875039b1d3566104bf08443258df24c10e3efe45f99707de2509
LA-0205,205,20260903,0.8786209518694487,0.8258601638593855,0.7002674950406471,0.6115926281174681,0.41701669167322414,0.8846968860847229,0.7758943347834071,0.5985196678576288,0.49005802165157913,0.30066638840773785,0.30303807719514203,0.8454361457436448,0.20956678184997135,0.9155885999388081,0.023193617842777355,0.24531543486680657,23884bb8c90f192c69fd9bf16e5ebb5435e6ef34e9ccca458cad5799c9599c75
LA-0206,206,20260903,0.9216640055551982,0.7079411469270182,0.6940005262759619,0.6069556518861075,0.5866442948013254,0.8754728709170622,0.8419156178324845,0.8401894898504032,0.6677560246154124,0.5770003256532481,0.4927319634313394,0.7897448391702623,0.45389621051580065,1.197085959533866,0.24777927219343188,0.508488473055498,9184c594f2b02431e1496a521621bbbbb00b8d592886ccc1a42cce343c9031c1
LA-0207,207,20260903,0.8929773378744147,0.8462417575853057,0.8012433803622969,0.5360208495695695,0.4732351848673102,0.8155380814284756,0.7850869840442007,0.7828968029832779,0.6993607786365541,0.32306873465742514,0.1984784861946,0.43691886444824257,0.3404008689838217,1.0910926166425163,0.06239602459224258,0.5956905227542094,f7596145dc855b8f83857ff3b76d0149c9a793c0608518405bfeeb8bd5d1a283
LA-0208,208,20260903,0.9198284638966623,0.8277312218861522,0.6664091668770189,0.5814032686626769,0.47989630244414455,0.9294996489702092,0.8752776292136203,0.8446899513847921,0.8328393447138971,0.8009898712103956,0.2643194039889125,0.7761385099589342,0.2923576152706947,1.3454920182226104,0.25538884600044204,0.5394776756034793,86f8dee9613183fc59f97a4e65221bcd624a99be001735564d47f13ecd95937f
LA-0209,209,20260903,0.926094623393004,0.8906702326033313,0.7885810081037469,0.7513885903184251,0.6791997920011591,0.7858538342367873,0.7172670291445122,0.5843167303194302,0.4729482615806156,0.4109546723599318,0.09592338131507569,0.7665023880736794,0.49633016568404936,0.9594310651071912,0.15722124574323412,0.5572056913956204,e526c4d8714286be126cc93233722f4436728e28184cffcf1aac0e4be1e06064
LA-0210,210,20260903,0.8949655288943951,0.8747837915254671,0.8648525014671524,0.776463360165633,0.7113985620211265,0.9403044523369785,0.902585804369914,0.8883433497360792,0.5905919657785236,0.5763400507031406,0.3585509098105825,0.6366089629923636,0.11263990346404225,0.8746593771812854,0.03670374155065849,0.20087135619151628,83c2596975cd51e628c363b9d0b1e44c3d23dbe6c6d62c564575a741a19cda06
