case_id,simulation_id,sample_index,input_sha256,model_kind,algorithm_identity,status,certificate_status,failure_type,failure_message,data_sha256,scenario_sha256,h_V_tau,a_C,budget,beta,lambda_Water,lambda_Vaccine,lambda_Crackers,gamma_D,result_sha256,iterations,full_exact_certification_calls,complete_full_exact_certification_calls,first_stage_sha256,policy_label,T_COST,certified_objective,C_Q,C_F,C_R,first_stage_cost,worst_scenario,worst_category,worst_hurricane,exact_worst_case_loss,worst_exercise_cost,worst_shortage_penalty,worst_total_shortage,worst_total_F_exercise,budget_usage,Q_Water,F_Water,R_Water,Q_active_Water,F_active_Water,worst_exercise_Water,worst_shortage_Water,Q_Vaccine,F_Vaccine,R_Vaccine,Q_active_Vaccine,F_active_Vaccine,worst_exercise_Vaccine,worst_shortage_Vaccine,Q_Crackers,F_Crackers,R_Crackers,Q_active_Crackers,F_active_Crackers,worst_exercise_Crackers,worst_shortage_Crackers,row_sha256
E2A_VACCINE_H1,LA-0145,145,48d93c2d7a022271bd3a828c93f4edea50a4971ca346ffa3fdaf294c558926e2,M2,A1_FINAL_NO_MEMORY_V1,certified,PASS,,,0689dcc5e776dd65310b88452660dee0b3b96e04cd4f5624868f579d34351c96,7dbb552bff3f7e06ced15c07c42719de411d8fce1d302d1e580dc03e26e9d0af,1.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,3b8dac99d49fedcac668d66c8f21fc6519def667892ebf7dd8faa93e403ffda3,3,2,2,84bfd55e9e48580adabf7c218cf6c7c99f8bf4abad981443faf607c36f7d5710,P4,1214756458.9816096,1214756458.9816096,0.0,7025459.952824262,0.0,7025459.952824262,h09,5,Katrina,1207730999.0287852,12112445.902614215,1195618553.126171,1718298768.3232763,163658575.74111012,1.0,0.0,0.0,NONE,False,False,0.0,10400000.0,0.0,0.0,NONE,False,False,0.0,9557344.06438629,0.0,198722606.43407604,R0,False,True,163658575.74111012,1698341424.25889,b03dc3f5c30b59cf25da1eba6dca5a1d4c44616b84f94a89420de4dcb7940fae
E2A_VACCINE_H1,LA-0146,146,9fc956653a31aec1282b742c24601978481a47163bd9f378ea475db8dbcb6ec0,M2,A1_FINAL_NO_MEMORY_V1,certified,PASS,,,10da35d7b6de00109ee3b444de4894bc573f6ccb3dc49db9e9a79c4405dbce9f,ca3ec62d46daba8bb10a23780e7356af4b4c878c874120399fbcccc172dbc223,1.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,b1517f0951f72e5dadd7e1283cda53348fd56f5ad0b0c4a8d991c754951e0faf,3,2,2,55e77732a37955f5dec1b26b834dc1df7265662a7fd192e1c2d072957142059d,P4,1179471464.5032446,1179471464.5032446,0.0,4649925.480221828,0.0,4649925.480221828,h09,5,Katrina,1174821539.023023,14487980.37521665,1160333558.6478062,1870305314.0027273,11652030.061659105,1.0,0.0,21149239.05305037,R0,False,True,10400000.0,0.0,0.0,2546104.1418878646,R0,False,True,1252030.0616591044,8305314.002727185,0.0,0.0,NONE,False,False,0.0,1862000000.0,b00d1abf407869710fc564fd2def59acb09eef6bdc60cfea20a36074c4033aa4
E2A_VACCINE_H1,LA-0147,147,4957ecd7a5b1e3e78350f8920ef8c1313ad193aade70e0a1411a60095c8e4f1f,M2,A1_FINAL_NO_MEMORY_V1,certified,PASS,,,068c6d8fef52cf3e250ac306e7f8fb76a39ab278c43ed37dd3168cf9707b1afc,df2c47d201b0157c91aad7f2fbb77ffd5b8fe66f5626ea5bef5b45a703c6c2c2,1.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,a74f06aec4c822b89da25d6b5949f49048e4d9bfd6a978d5f1e14fce0bf1a288,6,2,2,0df35938a42a03a9fc5c64c95d743aa78ff00ad4b28827a00954ee3199ab2435,P1,1224361286.82579,1224361286.82579,19137905.85543844,0.0,0.0,19137905.85543844,h09,5,Katrina,1205223380.9703515,0.0,1205223380.9703515,1871111756.6285274,0.0,0.999999999999998,14872765.41656473,0.0,NONE,True,False,0.0,0.0,637222.8275093498,0.0,NONE,True,False,0.0,9111756.62852744,0.0,0.0,NONE,False,False,0.0,1862000000.0,08f4fcbb51776c2791b277395399b5206c6ead1b8689f14d7ec1046ef3da80e6
E2A_VACCINE_H1,LA-0148,148,7151e912cd4a11e3ecf51701a50a70afb496f08ac17c31ec24434fead2eac7fd,M2,A1_FINAL_NO_MEMORY_V1,certified,PASS,,,aa1393582c15a6dd97804447969241e24eb94203afa6fc091a53764773bb8540,02cf3e213965b52416d4cc06db651e7a6598e5563a55e7a199c466e6a67ce357,1.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,5e97f115dd241caa9cba0dbf8fe03b7a3befddc38ebc50d6fc403b3227a51f5c,3,2,2,247568490c93501548e7e9d8747a37aa58f3a2087c2cf26b6051796f2ad4ecb4,P4,1237050663.6348436,1237050663.6348436,0.0,6218638.30879087,0.0,6218638.30879087,h09,5,Katrina,1230832025.3260527,12919267.546647606,1217912757.779405,1777769011.209624,104188332.8547623,1.0,0.0,0.0,NONE,False,False,0.0,10400000.0,0.0,0.0,NONE,False,False,0.0,9557344.06438629,0.0,134080467.9226798,R0,False,True,104188332.8547623,1757811667.1452377,e7de708d43c05d1a49b224e7d1b19821237350aba6475cc7bed07d6628e8bfbd
E2A_VACCINE_H1,LA-0149,149,3191c1fb0ab074cb6835832ca5798d4e1f0f4d0b8aa3383dd32f2cfaa08942de,M2,A1_FINAL_NO_MEMORY_V1,certified,PASS,,,f73698872826bc3d9e8670c7537f4b0610067da69027f787b79bf3de16a4d956,179e0f1263d2ec26e7d66656022109889cab6a1cbbdf69bcef292c6b36f114c8,1.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,b6486c16377203e3ea6abafd7fa1c715471800724361b4da761214bd1aca4f94,3,2,2,33d0c54640a45690ee4e53a7a061d9acd616c45835c60a3d11862d56764bc4ca,P4,1233994653.6521556,1233994653.6521556,0.0,5942729.279559389,525563.4164373314,6468292.69599672,h09,5,Katrina,1227526360.9561589,12669613.159441758,1214856747.7967172,1769617042.6258423,112340301.43854402,1.0,0.0,0.0,NONE,False,False,0.0,10400000.0,0.0,0.0,NONE,False,False,0.0,9557344.06438629,0.0,132883749.11941375,R1,False,True,112340301.43854402,1749659698.561456,317d68e8626ebe9b6382b306f9e18de32a36b5d330b28bf8d91de4e02a24eb2a
E2A_VACCINE_H1,LA-0150,150,57e4ffc89d313dbacf36d4c5948ba60e18d918df4f9d44ec547bfd96ad560683,M2,A1_FINAL_NO_MEMORY_V1,certified,PASS,,,d83d8a4c7ce2248eb1870805699be54bf2ab63460040d21043cedc05fabca25d,c665154c98d207533ea39259340b4b23fab0c09c938da4e7f01a76403bce88c4,1.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,6a612a7a6dc6b15a6d42184746599b3ac28bc37435735721ee131e5b33a9404f,3,2,2,ec014511bde7ab1189b31d1ff4078c336ec33be3732065c913e37c83d6e09c09,P4,1220174869.9899292,1220174869.9899292,0.0,3761298.8791856947,1043212.4280277477,4804511.307213442,h09,5,Katrina,1215370358.6827157,14333394.548225032,1201036964.1344907,1880952495.0440948,1004849.0202915305,0.9999999999999998,0.0,0.0,NONE,False,False,0.0,10400000.0,0.0,1517763.6106366196,R1,False,True,1004849.0202915305,8552495.04409476,0.0,0.0,NONE,False,False,0.0,1862000000.0,34c1d40f432cd1af0b2301e36036f8e4df665eda46da7262f0fbf741a200726e
E2A_VACCINE_H1,LA-0151,151,ae26106cc1d3fb1fef79b55166ed3410fe388b2aba94748bc9fc596a74275a88,M2,A1_FINAL_NO_MEMORY_V1,certified,PASS,,,f615bb0eef5457955c7c550df3f6f8b59691da6afcb65ab7715621bad2c27aa8,de20dd497d857be87094831ea37fe9e68b6f4a120188a2d9b5324bc984005232,1.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,d86af0358b602397e45ea8d761c6685b47de1b5cedb1550de87ef62bb01b65d6,3,2,2,5df181ad2735af7175a854821257753ed4a4544f15c4e97b9d8406f86657623b,P4,1206746472.6403644,1206746472.6403644,0.0,5423098.598350272,0.0,5423098.598350272,h09,5,Katrina,1201323374.0420141,13714807.257088207,1187608566.784926,1758406487.2166681,123550856.84771836,1.0,0.0,33524241.3940342,R0,False,True,10400000.0,0.0,0.0,0.0,NONE,False,False,0.0,9557344.06438629,0.0,364740061.43314594,R0,False,True,113150856.84771836,1748849143.1522818,43bac91298dbfedfe2f4b3ab05a950525ead3c5dd6f0a817eb876a40bf548f3a
E2A_VACCINE_H1,LA-0152,152,5eb7ad53744eea62f3b6cf9739623594810e3eefde14ccb640914b95f60136e0,M2,A1_FINAL_NO_MEMORY_V1,certified,PASS,,,8d965cf6f646c62ca9b28f54ec88f5e8fb531f62978ddeb10971034931017b14,e9ba276106c6b800a6702350cc68bded2968ea9aa509be16d7c9953a101b655a,1.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,389fcf00054faad353342594fa6d3c4c5d2bfe65bc5501d6048f3ed127bd7075,3,2,2,e15bb5401b84ec8d3626d72eafc9bab335efc0fd06a6ba9abfcf0e0f977e23eb,P4,1219893533.8544695,1219893533.8544695,0.0,21438.498271422555,0.0,21438.498271422555,h09,5,Katrina,1219872095.356198,19116467.357167054,1200755627.999031,1793476539.5376916,88480804.52669466,1.0,0.0,21090510.780056715,R0,False,True,10400000.0,0.0,0.0,0.0,NONE,False,False,-9.840161734739983e-11,9557344.06438629,0.0,158342697.07555336,R0,False,True,78080804.52669466,1783919195.4733052,ca91b807b87d5ead7822fe4f87dd81670d61cbdf412120216d21e5275147afe9
E2A_VACCINE_H1,LA-0153,153,2d9932a34bbbb835b65b028a931d0a9429b078e57196e5e078562229bedf0996,M2,A1_FINAL_NO_MEMORY_V1,certified,PASS,,,06bd32b873b245dd302fc6215c903b00c5471a0008b57d52feb61e52012fb739,c51092cae0154ad9fec919ed9aeefb830b8c38e76655695c351b21e29bb1e058,1.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,b33c41b130d29a8a480d0c21efff296ef0b948961a1f3b32bc1e7fed2ebc7170,7,2,2,2c327ef74b31fbc240717bd6c7bf1b3769af41e41b7db03ad4777ad0512306e9,P1,1231025360.092646,1231025360.092646,19137905.85543848,0.0,0.0,19137905.85543848,h09,5,Katrina,1211887454.2372074,0.0,1211887454.2372074,1871231476.2546208,0.0,1.0,17162969.179732703,0.0,NONE,True,False,0.0,0.0,537774.920737839,0.0,NONE,True,False,0.0,9231476.254620716,0.0,0.0,NONE,False,False,0.0,1862000000.0,8a6ebdd9a9cac4e64ce575e18b0203517f7b81e1da7320add0d19c93598d89b4
E2A_VACCINE_H1,LA-0154,154,5981ad8affb88f959adca326eb83e0af7dd4423a088a27b5f5768e1cf89564db,M2,A1_FINAL_NO_MEMORY_V1,certified,PASS,,,fd3405702dbed8e1d6ab7cc664a69805327159af21a38d8a05edaabad86ff011,a6f69110b720d141f7ddc37efd4acd29c3962d1248814b788856be62c18c4399,1.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,85cdffb4891bd37556f5d5756466c391c2640ab90d662d51fbb14500538e86d9,3,2,2,bb142de06508c9d185311d7c40e83ad5881a06d13145b0365a9f118dfc789759,P4,1237893322.447176,1237893322.447176,0.0,5082622.089987478,0.0,5082622.089987478,h09,5,Katrina,1232810700.3571885,14055283.765451,1218755416.5917375,1881270805.8456407,686538.2187457049,1.0,0.0,0.0,NONE,False,False,0.0,10400000.0,0.0,903522.4851846928,R0,False,True,686538.2187457049,8870805.845640585,0.0,0.0,NONE,False,False,0.0,1862000000.0,c22cd1518f1a509149c2f9c414e82a3fb68df1176d5ddacca4ae3c382a848af7
E2A_VACCINE_H1,LA-0155,155,3fcc4dd2753474d68cd851d15eacac48c7d042ba2135fbd7e11dc71542591490,M2,A1_FINAL_NO_MEMORY_V1,certified,PASS,,,2edf9816136d210602b843a36e89f2b4b25c4133f7cf1f8a0c05216ec00c02a5,416e343a7653a26cac05db415364c8aeb699e3587e3a48a3146c75de39202f95,1.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,6d41afa2a4fbd1ac500677319f71894bc1cd5909369afb471f80a78af5ec9082,7,2,2,94458511c7261237e833bdf6460e054d8c7aca79fec7e85b1844ade191d2896c,P1,1225395710.40403,1225395710.40403,19137905.85543848,0.0,0.0,19137905.85543848,h09,5,Katrina,1206257804.5485916,0.0,1206257804.5485916,1871130339.9782372,0.0,1.0,15187338.842243215,0.0,NONE,True,False,0.0,0.0,623563.0522470868,0.0,NONE,True,False,0.0,9130339.97823713,0.0,0.0,NONE,False,False,0.0,1862000000.0,3b75b4c86abed9ea8dc2cd2e615373eab07d0900202b1adaf1cdbaaa59c0aa63
E2A_VACCINE_H1,LA-0156,156,ede0f25f8a6b0fd60df144524ba4d02e2a103ff7991cd5634de5358915c8e124,M2,A1_FINAL_NO_MEMORY_V1,certified,PASS,,,f4b81f53b4a7f429df97a54e431e04f8c784143c5301e250043d8d0b5877ee09,004c3eabafc380cb4b7d793257d1ba99c71d55d81f0ad0f309732f642b8b4ea6,1.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,945e7afccb0772ceb6f2a867cb12b690d27192471359df50917d20d43dbea1c2,3,2,2,1f813db428dc27318aa785c15cd6e9add895eaaddf6c5179be7cdfbbad17ee6c,P4,1211256881.525067,1211256881.525067,0.0,2886716.4872721597,0.0,2886716.4872721597,h09,5,Katrina,1208370165.0377948,16251189.368166318,1192118975.6696286,1770438094.3568275,111519249.70755878,1.0,0.0,18133780.81562015,R0,False,True,10400000.0,0.0,0.0,0.0,NONE,False,False,0.0,9557344.06438629,0.0,176314837.54200315,R0,False,True,101119249.70755878,1760880750.2924411,533faa20b2d0bf185e128f2bee43c96c8975a903aa92849cd262220daceb4289
E2A_VACCINE_H1,LA-0157,157,eb13590194231cb222310ab6327794ae2094891636f388dc0ab04527ffa8f25f,M2,A1_FINAL_NO_MEMORY_V1,certified,PASS,,,73b1d1342befa182954700025ab2e707f163a178b63eaeb58fc9dd80a1f3c0fd,ce87417a3cb6bd73abcbfc08827489218b6b23d87e5d5a6141b2f6e7b72c8b2c,1.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,5fe0c3f5c7148784b588aadf6745df7ab06b03ef3e7a56fa9eb96efe96735738,6,2,2,a0288a8e260b11bce5daf2a741c4787327c86d077e3f7d8f9d926db228d2e903,P1,1227416775.167081,1227416775.167081,19137905.85543848,0.0,0.0,19137905.85543848,h09,5,Katrina,1208278869.3116426,0.0,1208278869.3116426,1871166648.2701862,0.0,1.0,15842008.73895603,0.0,NONE,True,False,0.0,0.0,595135.2101915163,0.0,NONE,True,False,0.0,9166648.270186163,0.0,0.0,NONE,False,False,0.0,1862000000.0,a947f66530279236042c508911c59bb06b7b0b76a50c1fa0862711424e2e60f8
E2A_VACCINE_H1,LA-0158,158,c6bd2306267b0f1e89480d80c036f99276c0b35c952949b54d672acc747becdc,M2,A1_FINAL_NO_MEMORY_V1,certified,PASS,,,35fe1e96eed37b7a266c816cbe7008a446f25edbef4774feea636fdbbcdd378a,4085c3dc99e2514d3f81c2e19b8c739997c773083686e08d19f44ee173183096,1.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,2e6c3359991197d03ffb8678f573293399bbeed9dbd2bcb450dac9189462705f,3,2,2,d65eed73f338e2ab16b2c1e283a180e46e132d33748268ffce3786c361117ef8,P4,1220388424.994921,1220388424.994921,0.0,5239685.072795036,0.0,5239685.072795036,h09,5,Katrina,1215148739.9221258,13898220.78264344,1201250519.1394823,1733322151.8414984,148635192.2228879,0.9999999999999998,0.0,0.0,NONE,False,False,0.0,10400000.0,0.0,0.0,NONE,False,False,0.0,9557344.06438629,0.0,311333703.0144597,R0,False,True,148635192.2228879,1713364807.777112,d080e600fadb20d1b0aa99d6db7b981feed2de0763d6935b66e4df618c8646dc
E2A_VACCINE_H1,LA-0159,159,4c8693058e00d4e117f1a8fa3857c25422ab10524aaec91de6b0b43e4b441543,M2,A1_FINAL_NO_MEMORY_V1,certified,PASS,,,67549882429f94b1fcd26cbec66a685fb11b343958926d3d0d1240fb974cb71b,d1ac9c4c240008639acb29073c96124dd368b49475257199472784c9c6252884,1.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,e743e07f7071a23258cc53c9b10899c4087d9f23f69a98c7ae9c53332bb51bd2,3,2,2,0d61a2f223b0f399bfd6978eab529ce4849196c70a3cb8f961fc98ec1e139954,P1,1222505852.5648735,1222505852.5648735,19137905.85543848,0.0,0.0,19137905.85543848,h09,5,Katrina,1203367946.709435,0.0,1203367946.709435,1871078423.8773613,0.0,1.0,14339999.248392645,0.0,NONE,True,False,0.0,0.0,660357.2232672673,0.0,NONE,True,False,0.0,9078423.87736122,0.0,0.0,NONE,False,False,0.0,1862000000.0,7a4a22408bbd8e7cf004d5a65d8e4c64741b8d4e57c8887951295356f8eb6200
E2A_VACCINE_H1,LA-0160,160,186f6b0d3f8d1f7d34c64669776d4c85647be2b2932361e1e13bcb2b6825d911,M2,A1_FINAL_NO_MEMORY_V1,certified,PASS,,,e67c926c1d89fe77a933d208dc8945b5ce7e5b00bfd05c1597ef5fef564bbbc4,66bcd93a4ded11b55ac4f9c36bf9bb6912e6a7963f6d986fcd7d0491ace93b9a,1.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,2ab33b6b46d34c61f4f553104ec71277259533aa1247f81db806c41e2ba98867,3,2,2,8fec35e0a89c2ada7b9f2c704398d9bc079a030865d7697d23646dca473abe72,P4,1221521294.9646144,1221521294.9646144,0.0,4708124.2496110285,0.0,4708124.2496110285,h09,5,Katrina,1216813170.7150033,14429781.605827447,1202383389.109176,1870276721.8260007,11680622.238385588,0.9999999999999998,0.0,0.0,NONE,False,False,0.0,10400000.0,0.0,1141434.1214346515,R0,False,True,908111.0212297908,8649233.043156499,0.0,13540317.85689309,R0,False,True,10772511.217155797,1851227488.7828443,2520c0d3fb6b34e381fecd7d97fe4a1a4ef0182b1c22f89ff2c71564271a0ae4
E2A_VACCINE_H1,LA-0161,161,c4e9e4b2097005b797ccdf40c9f33dd8383da789d894125b5e3589586824439b,M2,A1_FINAL_NO_MEMORY_V1,certified,PASS,,,c5b3e80f560f9301e816fda0a2b926f21095e9c021a83d3ec189230aba3a722d,6f94d4fc0fd810a17b4127d1e28e0df7e6e55eb6fefe170a86787dc6b1686d46,1.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,3fee39e795a9a25a63b919df5dc3c8de5ecaa70b3ce4efae4056505c240bc342,6,2,2,1ef65f0397e8db4eb6a2fb6f6fcd597244df269ebda7a2b33f8e39c3e0c1414f,P1,1227598553.460054,1227598553.460054,19137905.85543848,0.0,0.0,19137905.85543848,h09,5,Katrina,1208460647.6046154,0.0,1208460647.6046154,1871169913.9049406,0.0,1.0,15903668.208773322,0.0,NONE,True,False,0.0,0.0,592457.7605669077,0.0,NONE,True,False,0.0,9169913.904940635,0.0,0.0,NONE,False,False,0.0,1862000000.0,6ac9cc31ea615cb200cc584de7f78ea44a4dbf23f0adb4ca379abcbf38f6511c
E2A_VACCINE_H1,LA-0162,162,17d7974661c5e9b889c1fdc7d19b6495fed6dab66ad18cdc4c43ea4157bef527,M2,A1_FINAL_NO_MEMORY_V1,certified,PASS,,,c13dd7d146cb256a65fdfcaceb06738f6f9fdae1568f2d7af72cde438f2d16ad,46bbd877a4d8f7fa1684523e7b3c675c0098127af72b1dd0e7ed952aee9725c5,1.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,3d147fd9721f0f75db5a363f3ccd47f5cb406133164ba4c092b46b751cb3eecb,3,2,2,df5653cc93c12025e88b3154f8891906cea5e72fe26b5a2e208d20112541229b,P4,1213495629.2948854,1213495629.2948854,0.0,1904309.451732691,0.0,1904309.451732691,h09,5,Katrina,1211591319.8431528,17233596.403705787,1194357723.439447,1714935479.5729449,167021864.4914415,1.0,0.0,0.0,NONE,False,False,0.0,10400000.0,0.0,0.0,NONE,False,False,0.0,9557344.06438629,0.0,243986610.95890838,R0,False,True,167021864.4914415,1694978135.5085585,c35f07abee2be6d6d362a2367061a65c4ea2f2b1be8d2bd3bf21b040e3754852
E2A_VACCINE_H1,LA-0163,163,65454389a367164b929229d639a52e01ad167161caec040dc40d00f168009ba1,M2,A1_FINAL_NO_MEMORY_V1,certified,PASS,,,67b283ef48571685625defca7606388126bfa44a0ada997327778ad7d0bcbef1,249c0b4c22b8d35773fea7f38ec693284520a4b4131a776502fa0684d16a5f30,1.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,14e4605c2b1c28c9ad5b5d9417120e7d96f0651ecc45fc7423093c50b9ef017c,6,2,2,40e05a0408f1c61627fc123d13c8f2dfb62cb117552e29a3cdf32292044c358f,P1,1226392450.8078492,1226392450.8078492,19137905.85543848,0.0,0.0,19137905.85543848,h09,5,Katrina,1207254544.9524107,0.0,1207254544.9524107,1871148246.3522637,0.0,1.0,15503303.27541669,0.0,NONE,True,False,0.0,0.0,609842.8750302418,0.0,NONE,True,False,0.0,9148246.352263771,0.0,0.0,NONE,False,False,0.0,1862000000.0,45135be24a7b51b940b827227255c83e767d8382a74cbd4478b2f9667aacc3e9
E2A_VACCINE_H1,LA-0164,164,0d2d3647e67aaad9aeb4df18649d48b7f85ffcbd68339831e75ef9a752b0be74,M2,A1_FINAL_NO_MEMORY_V1,certified,PASS,,,273cba81f017b0c17b093e8ce56b304b2cd4ebef56eec13042cacae632366f60,dfe2a1544d94ae256d0a2d9a27beae7e185cf96b7b9d22b4e9aa442d141d2dd3,1.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,1909ac7718e3800d8bdbbb4abfc7cecc314d488268364ebda52ecef6f57f5299,3,2,2,aa6c3244f1f942cce85de27c240710c4f5d12b415061f0b816ea1354feb71654,P4,1215052439.5095685,1215052439.5095685,0.0,10551341.624347221,610487.4796782928,11161829.104025513,h09,5,Katrina,1203890610.4055429,7976076.751412965,1195914533.65413,1719088302.3820655,162869041.68232086,1.0,0.0,0.0,NONE,False,False,0.0,10400000.0,0.0,0.0,NONE,False,False,0.0,9557344.06438629,0.0,285017322.8191267,R1,False,True,162869041.68232086,1699130958.3176792,53323a95543065ccf7a40a604626e32a5a557b13565f20f1d8eb0984ab6fe83c
E2A_VACCINE_H1,LA-0165,165,b369982bfcd100b32c7e7971b2f27fc53e66b7bb3c1582d5fc65e4f26173c3b3,M2,A1_FINAL_NO_MEMORY_V1,certified,PASS,,,d8da46e86cd0a5b306b6849deff50c1cc98d9a8ddeb38ba8fe9094e60397c192,32ff63d5ea93796c36af7d9c03629a927bd2c686fc71d1c67c30694d025235dd,1.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,2d98ef0c064bd2624584f48988da2bf29ebd0eeafde660a37337630180cd39c8,3,2,2,ace04a68e02b3bf6cbfa91b2f730fa0e24158e4107cd1340f57f688507424bfb,P4,1229683953.3442376,1229683953.3442376,0.0,3215636.560283459,0.0,3215636.560283459,h09,5,Katrina,1226468316.7839541,15922269.295155019,1210546047.488799,1819592682.009331,62364662.05505538,1.0,0.0,13634130.481075583,R0,False,True,10400000.0,0.0,0.0,0.0,NONE,False,False,0.0,9557344.06438629,0.0,68124325.27534829,R0,False,True,51964662.05505538,1810035337.9449446,c32a75989720991ec863e427d89b560c15f33def80231db9055181d1fb65e21f
E2A_VACCINE_H1,LA-0166,166,a63051c7d24b321f17e1ff40c6e3871ef6554189f0db92c472b05cd3483c1cff,M2,A1_FINAL_NO_MEMORY_V1,certified,PASS,,,6bc2ab8d9e163bba2aad995acb7def6cd7818a8835133c9a80c538ac54828a52,9aa6163e626683181f10c46f36a7ad4db9a29e01c443cf54c64e6c080bf0e244,1.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,9649710c066fbec8788b7e2cc4e3584bb732a870c6450248ec787aa49b232de1,6,2,2,4fa6ab590f90e2658a8e034fc73502c3dd37b7bfe82d847340bfbc021d10bf4c,P1,1224824798.5371728,1224824798.5371728,19137905.85543848,0.0,0.0,19137905.85543848,h09,5,Katrina,1205686892.6817343,0.0,1205686892.6817343,1871120083.585113,0.0,1.0,15012095.199258564,0.0,NONE,True,False,0.0,0.0,631172.6867041234,0.0,NONE,True,False,0.0,9120083.585113078,0.0,0.0,NONE,False,False,0.0,1862000000.0,c0b61855afe94cc5c988e983695b06ffad763dd7d553009006193450e7cf99a6
E2A_VACCINE_H1,LA-0167,167,d19f682603b56c129a6d6b3454e4916ba494da2cc20f2c5003ab6156fee18d0d,M2,A1_FINAL_NO_MEMORY_V1,certified,PASS,,,fd5d8d400ad7f04a126dbb5f4ac6b4ca948dede12f434a4a16b7ce4ff87f043b,a60ac2f1149d17f39f0fcc5ad3c8a67063be8182f51ea61f4c1540ba55c3ddd1,1.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,092b346bf04f3c7717890d4041e1067ec0ecbe4db3018085c62575178bdcac26,3,2,2,9af1f4e23d6863fb58faceb4b18fc5b062083809ca5e3c52ee623f2d2020579e,P4,1204572970.676932,1204572970.676932,0.0,8093720.434806447,0.0,8093720.434806447,h09,5,Katrina,1196479250.2421257,11044185.42063203,1185435064.8214936,1691134106.8191216,190823237.24526474,1.0,0.0,0.0,NONE,False,False,0.0,10400000.0,0.0,0.0,NONE,False,False,0.0,9557344.06438629,0.0,243802289.28661683,R0,False,True,190823237.24526474,1671176762.7547352,8b279763cef5940185fba1ee0aca41b362e1199687b4d514b4991d8df94c3e61
E2A_VACCINE_H1,LA-0168,168,8fdb26ac985bb5ebdfe0d474dd96d132088387252909a47daf8aa7674c54077b,M2,A1_FINAL_NO_MEMORY_V1,certified,PASS,,,e5949d0ae448c9e4f2c06fc6dd9c01f0c135679f0264b305419baf9d7612c8a7,09735f048a571c3dcb668394393c9f613143254c83a8d33f8ce6c9ca873a829c,1.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,9f2acd4dde0d8484fed8fc59fa00457bf8118e3baae179b73a9536983dccd18c,7,2,2,713316b870330aba97fa5bdff056af59f8f2840ca89e3255e67176a18914d7e0,P1,1223002706.8724525,1223002706.8724525,19137905.85543848,0.0,0.0,19137905.85543848,h09,5,Katrina,1203864801.017014,0.0,1203864801.017014,1871087349.8314352,0.0,1.0,14478886.880339487,0.0,NONE,True,False,0.0,0.0,654326.2820489804,0.0,NONE,True,False,0.0,9087349.831435293,0.0,0.0,NONE,False,False,0.0,1862000000.0,2454688588b73a373e3044827038fa36e62ebcc63d684fb8ee037916c55a9c28
E2A_VACCINE_H1,LA-0169,169,b0f2032de2442051dcc2a77a5d1150a6cc6f7c2c5317099a77f5cb39892e418c,M2,A1_FINAL_NO_MEMORY_V1,certified,PASS,,,78723113e36a146b690618320ac849a00720e545f59c10fb39a68a4378c2b6d9,f5a9075c416dfa5a555e46b39cbd768ff4c206a17a2bdce149fab9e920dd5e11,1.0,0.9,19137905.85543848,4.0,1.0,1.0,1.0,1.0,a386f5f115c8484ddb1b466fa55713b02d64d777eaf371ab40302a7c8454bbdf,3,2,2,55cee24596790dc6298dd67738d81445e0f981fb3e5f2143d33ef5cd32f88b71,P4,1222868566.832414,1222868566.832414,0.0,6269567.556036332,1185696.2126213869,7455263.768657719,h09,5,Katrina,1215413303.0637562,11682642.086780759,1203730660.9769754,1739937980.4733088,142019363.5910776,1.0,0.0,0.0,NONE,False,False,0.0,10400000.0,0.0,0.0,NONE,False,False,0.0,9557344.06438629,0.0,183235869.3832734,R1,False,True,142019363.5910776,1719980636.4089224,418e73ce04cedb06e551f8649574cadd4b07d367e68f42a2176f9c75de570b5b
